"species","mirna","term_ID","term_description","observed_gene_count","background_gene_count","strength","signal","false_discovery_rate","matching_proteins_id_network","matching_proteins_labels_network","annotation","protein_name","cc_function","go_p","go_f","dataset","category_of_interest","enrichment_method","protein_db","taxon_id","assembly_name","stringdb_id"
"Aedes aegypti","aae-mir-34-5p","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"Q17MI1","AAEL001005","Calreticulin.","Calreticulin","Molecular calcium-binding chaperone promoting folding, oligomeric assembly and quality control in the ER via the calreticulin/calnexin cycle. This lectin may interact transiently with almost all of the monoglucosylated glycoproteins that are synthesized in the ER","ERAD pathway; protein folding","calcium ion binding; carbohydrate binding; unfolded protein binding","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"Q17MT6","ARK","Apaf-1 Related Killer.",NA,NA,"apoptotic process","ADP binding","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"Q17MX1","AAEL000868","AAEL000868-PA.",NA,NA,NA,NA,"GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"Q17N40","AAEL000805","AAEL000805-PA.","palmitoyl-protein hydrolase",NA,NA,"palmitoyl-(protein) hydrolase activity","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"Q17NC1","AAEL000729","AAEL000729-PA.",NA,NA,"regulation of translation","mRNA binding","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"Q17NE5","AAEL000741","Ecdysone-induced protein 74EF (ETS transcription factor E74A).",NA,NA,"cell differentiation","DNA-binding transcription factor activity, RNA polymerase II-specific; sequence-specific DNA binding","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"Q17NG1","AAEL000682","AAEL000682-PA.",NA,NA,NA,"dioxygenase activity; metal ion binding","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"Q17NG8","AAEL000703","Alpha-1,4 glucan phosphorylase; Phosphorylase is an important allosteric enzyme in carbohydrate metabolism. Enzymes from different sources differ in their regulatory mechanisms and in their natural substrates. However, all known phosphorylases share catalytic and structural properties.","Alpha-1,4 glucan phosphorylase","Allosteric enzyme that catalyzes the rate-limiting step in glycogen catabolism, the phosphorolytic cleavage of glycogen to produce glucose-1-phosphate, and plays a central role in maintaining cellular and organismal glucose homeostasis","glycogen catabolic process","glycogen phosphorylase activity; pyridoxal phosphate binding","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"Q17NT7","DNR1","AAEL000590-PA.","RING-type E3 ubiquitin transferase",NA,"animal organ morphogenesis; neuron differentiation; protein ubiquitination; ubiquitin-dependent protein catabolic process","ubiquitin-protein transferase activity; zinc ion binding","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"Q17NY9","AAEL000542","Amine oxidase.","Amine oxidase","Catalyzes the oxidative deamination of primary and some secondary amines such as neurotransmitters, and exogenous amines including the tertiary amine, neurotoxin 1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine (MPTP), with concomitant reduction of oxygen to hydrogen peroxide and participates in the metabolism of neuroactive and vasoactive amines in the central nervous system and peripheral tissues. Preferentially degrades benzylamine and phenylethylamine",NA,"primary methylamine oxidase activity","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"Q17P09","AAEL000489","Non-specific serine/threonine protein kinase.","non-specific serine/threonine protein kinase",NA,NA,"ATP binding; protein serine/threonine kinase activity","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"Q17PA7","AAEL000431","AAEL000431-PA.",NA,NA,NA,NA,"GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"Q17PI9","AAEL000364","Glycine cleavage system H protein; The H protein shuttles the methylamine group of glycine from the P protein to the T protein; Belongs to the GcvH family.","Glycine cleavage system H protein","The H protein shuttles the methylamine group of glycine from the P protein to the T protein","glycine decarboxylation via glycine cleavage system",NA,"GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"Q17PN7","AAEL000276","AAEL000276-PA.","DDB1- and CUL4-associated factor 1",NA,"protein ubiquitination",NA,"GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"Q17PU2","AAEL000247","AAEL000247-PA.","Dynein axonemal assembly factor 4",NA,"cilium movement; inner dynein arm assembly; nervous system development; outer dynein arm assembly",NA,"GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"Q1HQG4","AAEL012169","Predicted membrane protein.","Transmembrane protein 18",NA,NA,"DNA binding","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"Q1HR69","Q1HR69_AEDAE","Heat shock cognate 70; Belongs to the heat shock protein 70 family.",NA,NA,NA,"ATP binding; ATP-dependent protein folding chaperone","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"Q1HR99","AAEL010821","60S acidic ribosomal protein P0; Ribosomal protein P0 is the functional equivalent of E.coli protein L10.","60S acidic ribosomal protein P0","Ribosomal protein P0 is the functional equivalent of E.coli protein L10","cytoplasmic translation; ribosomal large subunit assembly","large ribosomal subunit rRNA binding; structural constituent of ribosome","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"Q1HRI9","AAEL004457","Mitochondrial cytochrome c; Electron carrier protein. The oxidized form of the cytochrome c heme group can accept an electron from the heme group of the cytochrome c1 subunit of cytochrome reductase. Cytochrome c then transfers this electron to the cytochrome oxidase complex, the final protein carrier in the mitochondrial electron-transport chain.",NA,"Electron carrier protein. The oxidized form of the cytochrome c heme group can accept an electron from the heme group of the cytochrome c1 subunit of cytochrome reductase. Cytochrome c then transfers this electron to the cytochrome oxidase complex, the final protein carrier in the mitochondrial electron-transport chain",NA,"electron transfer activity; heme binding; metal ion binding","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"Q1HRN7","AAEL007441","Translocon-associated complex TRAP gamma subunit.","Translocon-associated protein subunit gamma","TRAP proteins are part of a complex whose function is to bind calcium to the ER membrane and thereby regulate the retention of ER resident proteins","SRP-dependent cotranslational protein targeting to membrane",NA,"GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"Q6QNY2","AAEL001951","Pupal-specific flight muscle actin.",NA,NA,NA,NA,"GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0007611","Learning or memory",8,171,1.13,0.93,0.00032,"Q0IE98","AAEL012979","AAEL012979-PA.",NA,NA,NA,NA,"GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0007611","Learning or memory",8,171,1.13,0.93,0.00032,"Q0IE99","AAEL012977","AAEL012977-PA.",NA,NA,NA,"protein kinase activity","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0007611","Learning or memory",8,171,1.13,0.93,0.00032,"Q0IFC5","AAEL005895","AAEL005895-PA.",NA,NA,"axonogenesis; central nervous system development","heparin binding; transition metal ion binding","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0007611","Learning or memory",8,171,1.13,0.93,0.00032,"Q16LU2","AAEL012517","AAEL012517-PA.",NA,NA,NA,NA,"GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0007611","Learning or memory",8,171,1.13,0.93,0.00032,"Q16M53","AAEL012420","AAEL012420-PA.",NA,NA,"post-transcriptional regulation of gene expression","mRNA 3'-UTR binding","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0007611","Learning or memory",8,171,1.13,0.93,0.00032,"Q16M54","AAEL012416","AAEL012416-PA.",NA,NA,NA,NA,"GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0007611","Learning or memory",8,171,1.13,0.93,0.00032,"Q16Y82","AAEL008622","AAEL008622-PA.","Stress-activated protein kinase JNK","Responds to activation by environmental stress and pro-inflammatory cytokines by phosphorylating a number of transcription factors, and thus regulates transcriptional activity",NA,"ATP binding; MAP kinase activity; protein serine kinase activity","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0007611","Learning or memory",8,171,1.13,0.93,0.00032,"Q17IA0","AAEL002411","AAEL002411-PA.",NA,NA,"positive regulation of Wnt signaling pathway","signaling receptor activity","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0060322","Head development",8,169,1.13,0.93,0.00032,"Q0IE98","AAEL012979","AAEL012979-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0060322","Head development",8,169,1.13,0.93,0.00032,"Q0IE99","AAEL012977","AAEL012977-PA.",NA,NA,NA,"protein kinase activity","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0060322","Head development",8,169,1.13,0.93,0.00032,"Q0IFC5","AAEL005895","AAEL005895-PA.",NA,NA,"axonogenesis; central nervous system development","heparin binding; transition metal ion binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0060322","Head development",8,169,1.13,0.93,0.00032,"Q16I15","AAEL013830","Bmp-induced factor.",NA,NA,"animal organ development; developmental process involved in reproduction; neuron development; regulation of transcription by RNA polymerase II","zinc ion binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0060322","Head development",8,169,1.13,0.93,0.00032,"Q16LU2","AAEL012517","AAEL012517-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0060322","Head development",8,169,1.13,0.93,0.00032,"Q16UC4","AAEL009947","Homeotic antennapedia protein, putative.","Homeotic protein antennapedia","Sequence-specific transcription factor which is part of a developmental regulatory system that regulates segmental identity in the mesothorax. Provides cells with specific positional identities on the anterior-posterior axis","anterior/posterior pattern specification; negative regulation of transcription by RNA polymerase II","DNA-binding transcription factor activity, RNA polymerase II-specific; RNA polymerase II cis-regulatory region sequence-specific DNA binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0060322","Head development",8,169,1.13,0.93,0.00032,"Q16Y82","AAEL008622","AAEL008622-PA.","Stress-activated protein kinase JNK","Responds to activation by environmental stress and pro-inflammatory cytokines by phosphorylating a number of transcription factors, and thus regulates transcriptional activity",NA,"ATP binding; MAP kinase activity; protein serine kinase activity","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0060322","Head development",8,169,1.13,0.93,0.00032,"Q17EB3","AAEL003861","AAEL003861-PA.",NA,NA,"animal organ development; developmental process involved in reproduction; neuron development; regulation of transcription by RNA polymerase II",NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0007494","Midgut development",4,26,1.64,0.93,0.0014,"Q0IE98","AAEL012979","AAEL012979-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0007494","Midgut development",4,26,1.64,0.93,0.0014,"Q0IE99","AAEL012977","AAEL012977-PA.",NA,NA,NA,"protein kinase activity","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0007494","Midgut development",4,26,1.64,0.93,0.0014,"Q16LU2","AAEL012517","AAEL012517-PA.",NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0007494","Midgut development",4,26,1.64,0.93,0.0014,"Q16UC4","AAEL009947","Homeotic antennapedia protein, putative.","Homeotic protein antennapedia","Sequence-specific transcription factor which is part of a developmental regulatory system that regulates segmental identity in the mesothorax. Provides cells with specific positional identities on the anterior-posterior axis","anterior/posterior pattern specification; negative regulation of transcription by RNA polymerase II","DNA-binding transcription factor activity, RNA polymerase II-specific; RNA polymerase II cis-regulatory region sequence-specific DNA binding","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0007616","Long-term memory",5,61,1.37,0.87,0.0014,"Q0IFC5","AAEL005895","AAEL005895-PA.",NA,NA,"axonogenesis; central nervous system development","heparin binding; transition metal ion binding","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0007616","Long-term memory",5,61,1.37,0.87,0.0014,"Q16M53","AAEL012420","AAEL012420-PA.",NA,NA,"post-transcriptional regulation of gene expression","mRNA 3'-UTR binding","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0007616","Long-term memory",5,61,1.37,0.87,0.0014,"Q16M54","AAEL012416","AAEL012416-PA.",NA,NA,NA,NA,"GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0007616","Long-term memory",5,61,1.37,0.87,0.0014,"Q16Y82","AAEL008622","AAEL008622-PA.","Stress-activated protein kinase JNK","Responds to activation by environmental stress and pro-inflammatory cytokines by phosphorylating a number of transcription factors, and thus regulates transcriptional activity",NA,"ATP binding; MAP kinase activity; protein serine kinase activity","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0007616","Long-term memory",5,61,1.37,0.87,0.0014,"Q17IA0","AAEL002411","AAEL002411-PA.",NA,NA,"positive regulation of Wnt signaling pathway","signaling receptor activity","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","MAP-1250342","PI3K events in ERBB4 signaling",3,5,2.24,0.87,0.003,"Q0IE98","AAEL012979","AAEL012979-PA.",NA,NA,NA,NA,"Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","MAP-1250342","PI3K events in ERBB4 signaling",3,5,2.24,0.87,0.003,"Q0IE99","AAEL012977","AAEL012977-PA.",NA,NA,NA,"protein kinase activity","Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","MAP-1250342","PI3K events in ERBB4 signaling",3,5,2.24,0.87,0.003,"Q16LU2","AAEL012517","AAEL012517-PA.",NA,NA,NA,NA,"Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","MAP-1963642","PI3K events in ERBB2 signaling",3,5,2.24,0.87,0.003,"Q0IE98","AAEL012979","AAEL012979-PA.",NA,NA,NA,NA,"Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","MAP-1963642","PI3K events in ERBB2 signaling",3,5,2.24,0.87,0.003,"Q0IE99","AAEL012977","AAEL012977-PA.",NA,NA,NA,"protein kinase activity","Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","MAP-1963642","PI3K events in ERBB2 signaling",3,5,2.24,0.87,0.003,"Q16LU2","AAEL012517","AAEL012517-PA.",NA,NA,NA,NA,"Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","MAP-1250196","SHC1 events in ERBB2 signaling",3,8,2.03,0.86,0.003,"Q0IE98","AAEL012979","AAEL012979-PA.",NA,NA,NA,NA,"Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","MAP-1250196","SHC1 events in ERBB2 signaling",3,8,2.03,0.86,0.003,"Q0IE99","AAEL012977","AAEL012977-PA.",NA,NA,NA,"protein kinase activity","Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","MAP-1250196","SHC1 events in ERBB2 signaling",3,8,2.03,0.86,0.003,"Q16LU2","AAEL012517","AAEL012517-PA.",NA,NA,NA,NA,"Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","MAP-1250347","SHC1 events in ERBB4 signaling",3,10,1.93,0.85,0.003,"Q0IE98","AAEL012979","AAEL012979-PA.",NA,NA,NA,NA,"Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","MAP-1250347","SHC1 events in ERBB4 signaling",3,10,1.93,0.85,0.003,"Q0IE99","AAEL012977","AAEL012977-PA.",NA,NA,NA,"protein kinase activity","Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","MAP-1250347","SHC1 events in ERBB4 signaling",3,10,1.93,0.85,0.003,"Q16LU2","AAEL012517","AAEL012517-PA.",NA,NA,NA,NA,"Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","MAP-1963640","GRB2 events in ERBB2 signaling",3,9,1.98,0.85,0.003,"Q0IE98","AAEL012979","AAEL012979-PA.",NA,NA,NA,NA,"Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","MAP-1963640","GRB2 events in ERBB2 signaling",3,9,1.98,0.85,0.003,"Q0IE99","AAEL012977","AAEL012977-PA.",NA,NA,NA,"protein kinase activity","Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","MAP-1963640","GRB2 events in ERBB2 signaling",3,9,1.98,0.85,0.003,"Q16LU2","AAEL012517","AAEL012517-PA.",NA,NA,NA,NA,"Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","MAP-6785631","ERBB2 Regulates Cell Motility",3,9,1.98,0.85,0.003,"Q0IE98","AAEL012979","AAEL012979-PA.",NA,NA,NA,NA,"Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","MAP-6785631","ERBB2 Regulates Cell Motility",3,9,1.98,0.85,0.003,"Q0IE99","AAEL012977","AAEL012977-PA.",NA,NA,NA,"protein kinase activity","Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","MAP-6785631","ERBB2 Regulates Cell Motility",3,9,1.98,0.85,0.003,"Q16LU2","AAEL012517","AAEL012517-PA.",NA,NA,NA,NA,"Reactome","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0007420","Brain development",7,156,1.11,0.84,0.00077,"Q0IE98","AAEL012979","AAEL012979-PA.",NA,NA,NA,NA,"GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0007420","Brain development",7,156,1.11,0.84,0.00077,"Q0IE99","AAEL012977","AAEL012977-PA.",NA,NA,NA,"protein kinase activity","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0007420","Brain development",7,156,1.11,0.84,0.00077,"Q0IFC5","AAEL005895","AAEL005895-PA.",NA,NA,"axonogenesis; central nervous system development","heparin binding; transition metal ion binding","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0007420","Brain development",7,156,1.11,0.84,0.00077,"Q16I15","AAEL013830","Bmp-induced factor.",NA,NA,"animal organ development; developmental process involved in reproduction; neuron development; regulation of transcription by RNA polymerase II","zinc ion binding","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0007420","Brain development",7,156,1.11,0.84,0.00077,"Q16LU2","AAEL012517","AAEL012517-PA.",NA,NA,NA,NA,"GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0007420","Brain development",7,156,1.11,0.84,0.00077,"Q16Y82","AAEL008622","AAEL008622-PA.","Stress-activated protein kinase JNK","Responds to activation by environmental stress and pro-inflammatory cytokines by phosphorylating a number of transcription factors, and thus regulates transcriptional activity",NA,"ATP binding; MAP kinase activity; protein serine kinase activity","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0007420","Brain development",7,156,1.11,0.84,0.00077,"Q17EB3","AAEL003861","AAEL003861-PA.",NA,NA,"animal organ development; developmental process involved in reproduction; neuron development; regulation of transcription by RNA polymerase II",NA,"GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0043005","Neuron projection",13,571,0.81,0.82,7.66e-05,"Q0IFC5","AAEL005895","AAEL005895-PA.",NA,NA,"axonogenesis; central nervous system development","heparin binding; transition metal ion binding","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0043005","Neuron projection",13,571,0.81,0.82,7.66e-05,"Q16FV7","AAEL014620","AAEL014620-PA.",NA,NA,NA,NA,"GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0043005","Neuron projection",13,571,0.81,0.82,7.66e-05,"Q16JU1","AAEL013216","AAEL013216-PA.",NA,NA,NA,NA,"GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0043005","Neuron projection",13,571,0.81,0.82,7.66e-05,"Q16KP5","GPRALS3","GPCR Galanin/Allatostatin Family; Belongs to the G-protein coupled receptor 1 family.",NA,NA,NA,"peptide binding; somatostatin receptor activity","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0043005","Neuron projection",13,571,0.81,0.82,7.66e-05,"Q16M53","AAEL012420","AAEL012420-PA.",NA,NA,"post-transcriptional regulation of gene expression","mRNA 3'-UTR binding","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
