#node	identifier	category	term ID	term description
RP20_CCG020703	7160.A0A182H338	GO Component	GO:0005657	Replication fork
RP20_CCG020703	7160.A0A182H338	GO Component	GO:0005662	DNA replication factor A complex
RP20_CCG020703	7160.A0A182H338	GO Component	GO:0005694	Chromosome
RP20_CCG020703	7160.A0A182H338	GO Component	GO:0030894	Replisome
RP20_CCG020703	7160.A0A182H338	GO Component	GO:0031974	Membrane-enclosed lumen
RP20_CCG020703	7160.A0A182H338	GO Component	GO:0031981	Nuclear lumen
RP20_CCG020703	7160.A0A182H338	GO Component	GO:0032991	Protein-containing complex
RP20_CCG020703	7160.A0A182H338	GO Component	GO:0032993	protein-DNA complex
RP20_CCG020703	7160.A0A182H338	GO Component	GO:0043226	Organelle
RP20_CCG020703	7160.A0A182H338	GO Component	GO:0043227	Membrane-bounded organelle
RP20_CCG020703	7160.A0A182H338	GO Component	GO:0043228	Non-membrane-bounded organelle
RP20_CCG020703	7160.A0A182H338	GO Component	GO:0043229	Intracellular organelle
RP20_CCG020703	7160.A0A182H338	GO Component	GO:0043231	Intracellular membrane-bounded organelle
RP20_CCG020703	7160.A0A182H338	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
RP20_CCG020703	7160.A0A182H338	GO Component	GO:0043233	Organelle lumen
RP20_CCG020703	7160.A0A182H338	GO Component	GO:0043596	Nuclear replication fork
RP20_CCG020703	7160.A0A182H338	GO Component	GO:0043601	Nuclear replisome
RP20_CCG020703	7160.A0A182H338	GO Component	GO:0070013	Intracellular organelle lumen
RP20_CCG020703	7160.A0A182H338	GO Component	GO:0110165	Cellular anatomical entity
RP20_CCG020703	7160.A0A182H338	GO Component	GO:0140513	Nuclear protein-containing complex
RP20_CCG020703	7160.A0A182H338	STRING clusters	CL:1088	DNA repair, and Activation of the pre-replicative complex
RP20_CCG020703	7160.A0A182H338	STRING clusters	CL:1089	DNA repair, and Activation of the pre-replicative complex
RP20_CCG020703	7160.A0A182H338	STRING clusters	CL:1091	DNA replication, and Homology Directed Repair
RP20_CCG020703	7160.A0A182H338	STRING clusters	CL:1093	Mixed, incl. Lagging Strand Synthesis, and HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)
RP20_CCG020703	7160.A0A182H338	STRING clusters	CL:1095	Mixed, incl. Lagging Strand Synthesis, and DNA damage sensor activity
RP20_CCG020703	7160.A0A182H338	STRING clusters	CL:1096	Lagging Strand Synthesis, and HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)
RP20_CCG020703	7160.A0A182H338	STRING clusters	CL:1097	Homology Directed Repair, and Gap-filling DNA repair synthesis and ligation in GG-NER
RP20_CCG020703	7160.A0A182H338	STRING clusters	CL:1098	Homology Directed Repair, and Gap-filling DNA repair synthesis and ligation in GG-NER
RP20_CCG020703	7160.A0A182H338	STRING clusters	CL:1099	Homologous DNA Pairing and Strand Exchange, and Lagging Strand Synthesis
RP20_CCG020703	7160.A0A182H338	STRING clusters	CL:1101	Homologous DNA Pairing and Strand Exchange, and DNA replication factor A complex
RP20_CCG020703	7160.A0A182H338	STRING clusters	CL:1122	Mixed, incl. RQC domain, and DNA replication factor A complex
RP20_CCG020703	7160.A0A182H338	KEGG	aalb03030	DNA replication
RP20_CCG020703	7160.A0A182H338	KEGG	aalb03420	Nucleotide excision repair
RP20_CCG020703	7160.A0A182H338	KEGG	aalb03430	Mismatch repair
RP20_CCG020703	7160.A0A182H338	KEGG	aalb03440	Homologous recombination
RP20_CCG020703	7160.A0A182H338	KEGG	aalb03460	Fanconi anemia pathway
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-110312	Translesion synthesis by REV1
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-110313	Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-110314	Recognition of DNA damage by PCNA-containing replication complex
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-110320	Translesion Synthesis by POLH
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-110373	Resolution of AP sites via the multiple-nucleotide patch replacement pathway
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-157579	Telomere Maintenance
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-1640170	Cell Cycle
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-174417	Telomere C-strand (Lagging Strand) Synthesis
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-176187	Activation of ATR in response to replication stress
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-180786	Extension of Telomeres
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-212436	Generic Transcription Pathway
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-2262752	Cellular responses to stress
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-2990846	SUMOylation
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-3108214	SUMOylation of DNA damage response and repair proteins
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-3108232	SUMO E3 ligases SUMOylate target proteins
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-3371453	Regulation of HSF1-mediated heat shock response
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-3371556	Cellular response to heat stress
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-3700989	Transcriptional Regulation by TP53
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-392499	Metabolism of proteins
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-453279	Mitotic G1 phase and G1/S transition
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-5358508	Mismatch Repair
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-5358565	Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-5358606	Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-5633007	Regulation of TP53 Activity
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-5651801	PCNA-Dependent Long Patch Base Excision Repair
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-5655862	Translesion synthesis by POLK
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-5656121	Translesion synthesis by POLI
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-5656169	Termination of translesion DNA synthesis
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-5685938	HDR through Single Strand Annealing (SSA)
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-5685942	HDR through Homologous Recombination (HRR)
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-5693532	DNA Double-Strand Break Repair
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-5693538	Homology Directed Repair
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-5693567	HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-5693607	Processing of DNA double-strand break ends
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-5696395	Formation of Incision Complex in GG-NER
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-5696397	Gap-filling DNA repair synthesis and ligation in GG-NER
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-5696398	Nucleotide Excision Repair
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-5696399	Global Genome Nucleotide Excision Repair (GG-NER)
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-5696400	Dual Incision in GG-NER
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-597592	Post-translational protein modification
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-6781827	Transcription-Coupled Nucleotide Excision Repair (TC-NER)
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-6782135	Dual incision in TC-NER
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-6782210	Gap-filling DNA repair synthesis and ligation in TC-NER
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-6783310	Fanconi Anemia Pathway
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-6804756	Regulation of TP53 Activity through Phosphorylation
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-68962	Activation of the pre-replicative complex
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-69002	DNA Replication Pre-Initiation
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-69166	Removal of the Flap Intermediate
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-69183	Processive synthesis on the lagging strand
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-69186	Lagging Strand Synthesis
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-69190	DNA strand elongation
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-69206	G1/S Transition
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-69239	Synthesis of DNA
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-69242	S Phase
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-69278	Cell Cycle, Mitotic
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-69306	DNA Replication
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-69473	G2/M DNA damage checkpoint
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-69481	G2/M Checkpoints
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-69620	Cell Cycle Checkpoints
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-73857	RNA Polymerase II Transcription
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-73884	Base Excision Repair
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-73886	Chromosome Maintenance
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-73893	DNA Damage Bypass
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-73894	DNA Repair
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-73933	Resolution of Abasic Sites (AP sites)
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-74160	Gene expression (Transcription)
RP20_CCG020703	7160.A0A182H338	Reactome	MAP-8953897	Cellular responses to stimuli
RP20_CCG020703	7160.A0A182H338	COMPARTMENTS	GOCC:0000228	Nuclear chromosome
RP20_CCG020703	7160.A0A182H338	COMPARTMENTS	GOCC:0005622	Intracellular
RP20_CCG020703	7160.A0A182H338	COMPARTMENTS	GOCC:0005634	Nucleus
RP20_CCG020703	7160.A0A182H338	COMPARTMENTS	GOCC:0005657	Replication fork
RP20_CCG020703	7160.A0A182H338	COMPARTMENTS	GOCC:0005662	DNA replication factor A complex
RP20_CCG020703	7160.A0A182H338	COMPARTMENTS	GOCC:0005694	Chromosome
RP20_CCG020703	7160.A0A182H338	COMPARTMENTS	GOCC:0030894	Replisome
RP20_CCG020703	7160.A0A182H338	COMPARTMENTS	GOCC:0031974	Membrane-enclosed lumen
RP20_CCG020703	7160.A0A182H338	COMPARTMENTS	GOCC:0031981	Nuclear lumen
RP20_CCG020703	7160.A0A182H338	COMPARTMENTS	GOCC:0032991	Protein-containing complex
RP20_CCG020703	7160.A0A182H338	COMPARTMENTS	GOCC:0032993	protein-DNA complex
RP20_CCG020703	7160.A0A182H338	COMPARTMENTS	GOCC:0043226	Organelle
RP20_CCG020703	7160.A0A182H338	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
RP20_CCG020703	7160.A0A182H338	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
RP20_CCG020703	7160.A0A182H338	COMPARTMENTS	GOCC:0043229	Intracellular organelle
RP20_CCG020703	7160.A0A182H338	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
RP20_CCG020703	7160.A0A182H338	COMPARTMENTS	GOCC:0043232	Intracellular non-membrane-bounded organelle
RP20_CCG020703	7160.A0A182H338	COMPARTMENTS	GOCC:0043233	Organelle lumen
RP20_CCG020703	7160.A0A182H338	COMPARTMENTS	GOCC:0043596	Nuclear replication fork
RP20_CCG020703	7160.A0A182H338	COMPARTMENTS	GOCC:0043601	Nuclear replisome
RP20_CCG020703	7160.A0A182H338	COMPARTMENTS	GOCC:0070013	Intracellular organelle lumen
RP20_CCG020703	7160.A0A182H338	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
RP20_CCG020703	7160.A0A182H338	UniProt Keywords	KW-0235	DNA replication
RP20_CCG020703	7160.A0A182H338	UniProt Keywords	KW-0238	DNA-binding
RP20_CCG020703	7160.A0A182H338	UniProt Keywords	KW-0479	Metal-binding
RP20_CCG020703	7160.A0A182H338	UniProt Keywords	KW-0539	Nucleus
RP20_CCG020703	7160.A0A182H338	UniProt Keywords	KW-0862	Zinc
RP20_CCG020703	7160.A0A182H338	UniProt Keywords	KW-0863	Zinc-finger
RP20_CCG020703	7160.A0A182H338	Pfam	PF08646	Replication factor-A C terminal domain
RP20_CCG020703	7160.A0A182H338	Pfam	PF16900	Replication protein A OB domain
RP20_CCG020703	7160.A0A182H338	InterPro	IPR004591	Replication factor A protein 1
RP20_CCG020703	7160.A0A182H338	InterPro	IPR012340	Nucleic acid-binding, OB-fold
RP20_CCG020703	7160.A0A182H338	InterPro	IPR013955	Replication factor A, C-terminal
RP20_CCG020703	7160.A0A182H338	InterPro	IPR031657	Replication protein A, OB domain
RP20_CCG020703	7160.A0A182H338	InterPro	IPR047192	Replication factor A, C-terminal, eukaryotes
RP20_CCG020712	7160.A0A182H343	GO Process	GO:0003333	Amino acid transmembrane transport
RP20_CCG020712	7160.A0A182H343	GO Process	GO:0006810	Transport
RP20_CCG020712	7160.A0A182H343	GO Process	GO:0006811	Ion transport
RP20_CCG020712	7160.A0A182H343	GO Process	GO:0006820	Anion transport
RP20_CCG020712	7160.A0A182H343	GO Process	GO:0006865	Amino acid transport
RP20_CCG020712	7160.A0A182H343	GO Process	GO:0009987	Cellular process
RP20_CCG020712	7160.A0A182H343	GO Process	GO:0015711	Organic anion transport
RP20_CCG020712	7160.A0A182H343	GO Process	GO:0015807	L-amino acid transport
RP20_CCG020712	7160.A0A182H343	GO Process	GO:0015849	Organic acid transport
RP20_CCG020712	7160.A0A182H343	GO Process	GO:0046942	Carboxylic acid transport
RP20_CCG020712	7160.A0A182H343	GO Process	GO:0051179	Localization
RP20_CCG020712	7160.A0A182H343	GO Process	GO:0051234	Establishment of localization
RP20_CCG020712	7160.A0A182H343	GO Process	GO:0055085	Transmembrane transport
RP20_CCG020712	7160.A0A182H343	GO Process	GO:0071702	Organic substance transport
RP20_CCG020712	7160.A0A182H343	GO Process	GO:0071705	Nitrogen compound transport
RP20_CCG020712	7160.A0A182H343	GO Process	GO:1902475	L-alpha-amino acid transmembrane transport
RP20_CCG020712	7160.A0A182H343	GO Process	GO:1903825	Organic acid transmembrane transport
RP20_CCG020712	7160.A0A182H343	GO Process	GO:1905039	Carboxylic acid transmembrane transport
RP20_CCG020712	7160.A0A182H343	GO Function	GO:0005215	Transporter activity
RP20_CCG020712	7160.A0A182H343	GO Function	GO:0005342	Organic acid transmembrane transporter activity
RP20_CCG020712	7160.A0A182H343	GO Function	GO:0015171	Amino acid transmembrane transporter activity
RP20_CCG020712	7160.A0A182H343	GO Function	GO:0015179	L-amino acid transmembrane transporter activity
RP20_CCG020712	7160.A0A182H343	GO Function	GO:0022857	Transmembrane transporter activity
RP20_CCG020712	7160.A0A182H343	GO Function	GO:0046943	Carboxylic acid transmembrane transporter activity
RP20_CCG020712	7160.A0A182H343	GO Component	GO:0005576	Extracellular region
RP20_CCG020712	7160.A0A182H343	GO Component	GO:0005615	Extracellular space
RP20_CCG020712	7160.A0A182H343	GO Component	GO:0110165	Cellular anatomical entity
RP20_CCG020712	7160.A0A182H343	STRING clusters	CL:16439	Mixed, incl. Dopamine Neurotransmitter Release Cycle, and Transmembrane amino acid transporter protein
RP20_CCG020712	7160.A0A182H343	STRING clusters	CL:16440	Mixed, incl. Dopamine Neurotransmitter Release Cycle, and Transmembrane amino acid transporter protein
RP20_CCG020712	7160.A0A182H343	STRING clusters	CL:16442	Mixed, incl. Dopamine Neurotransmitter Release Cycle, and Transmembrane amino acid transporter protein
RP20_CCG020712	7160.A0A182H343	STRING clusters	CL:16443	Mixed, incl. Dopamine Neurotransmitter Release Cycle, and Transmembrane amino acid transporter protein
RP20_CCG020712	7160.A0A182H343	Reactome	MAP-1430728	Metabolism
RP20_CCG020712	7160.A0A182H343	Reactome	MAP-352230	Amino acid transport across the plasma membrane
RP20_CCG020712	7160.A0A182H343	Reactome	MAP-382551	Transport of small molecules
RP20_CCG020712	7160.A0A182H343	Reactome	MAP-425393	Transport of inorganic cations/anions and amino acids/oligopeptides
RP20_CCG020712	7160.A0A182H343	Reactome	MAP-425407	SLC-mediated transmembrane transport
RP20_CCG020712	7160.A0A182H343	Reactome	MAP-428559	Proton-coupled neutral amino acid transporters
RP20_CCG020712	7160.A0A182H343	Reactome	MAP-71240	Tryptophan catabolism
RP20_CCG020712	7160.A0A182H343	Reactome	MAP-71291	Metabolism of amino acids and derivatives
RP20_CCG020712	7160.A0A182H343	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
RP20_CCG020712	7160.A0A182H343	UniProt Keywords	KW-0472	Membrane
RP20_CCG020712	7160.A0A182H343	UniProt Keywords	KW-0812	Transmembrane
RP20_CCG020712	7160.A0A182H343	UniProt Keywords	KW-1133	Transmembrane helix
RP20_CCG020712	7160.A0A182H343	Pfam	PF01490	Transmembrane amino acid transporter protein
RP20_CCG020712	7160.A0A182H343	InterPro	IPR013057	Amino acid transporter, transmembrane domain
RP20_CCG020716	7160.A0A182H345	GO Process	GO:0006355	Regulation of transcription, DNA-templated
RP20_CCG020716	7160.A0A182H345	GO Process	GO:0006357	Regulation of transcription by RNA polymerase II
RP20_CCG020716	7160.A0A182H345	GO Process	GO:0009889	Regulation of biosynthetic process
RP20_CCG020716	7160.A0A182H345	GO Process	GO:0010468	Regulation of gene expression
RP20_CCG020716	7160.A0A182H345	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
RP20_CCG020716	7160.A0A182H345	GO Process	GO:0019219	Regulation of nucleobase-containing compound metabolic process
RP20_CCG020716	7160.A0A182H345	GO Process	GO:0019222	Regulation of metabolic process
RP20_CCG020716	7160.A0A182H345	GO Process	GO:0031323	Regulation of cellular metabolic process
RP20_CCG020716	7160.A0A182H345	GO Process	GO:0031326	Regulation of cellular biosynthetic process
RP20_CCG020716	7160.A0A182H345	GO Process	GO:0050789	Regulation of biological process
RP20_CCG020716	7160.A0A182H345	GO Process	GO:0050794	Regulation of cellular process
RP20_CCG020716	7160.A0A182H345	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
RP20_CCG020716	7160.A0A182H345	GO Process	GO:0051252	Regulation of RNA metabolic process
RP20_CCG020716	7160.A0A182H345	GO Process	GO:0060255	Regulation of macromolecule metabolic process
RP20_CCG020716	7160.A0A182H345	GO Process	GO:0065007	Biological regulation
RP20_CCG020716	7160.A0A182H345	GO Process	GO:0080090	Regulation of primary metabolic process
RP20_CCG020716	7160.A0A182H345	GO Process	GO:1903506	Regulation of nucleic acid-templated transcription
RP20_CCG020716	7160.A0A182H345	GO Process	GO:2001141	Regulation of RNA biosynthetic process
RP20_CCG020716	7160.A0A182H345	GO Function	GO:0000976	Transcription cis-regulatory region binding
RP20_CCG020716	7160.A0A182H345	GO Function	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding
RP20_CCG020716	7160.A0A182H345	GO Function	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific
RP20_CCG020716	7160.A0A182H345	GO Function	GO:0001067	Transcription regulatory region nucleic acid binding
RP20_CCG020716	7160.A0A182H345	GO Function	GO:0003676	Nucleic acid binding
RP20_CCG020716	7160.A0A182H345	GO Function	GO:0003677	DNA binding
RP20_CCG020716	7160.A0A182H345	GO Function	GO:0003690	Double-stranded DNA binding
RP20_CCG020716	7160.A0A182H345	GO Function	GO:0003700	DNA-binding transcription factor activity
RP20_CCG020716	7160.A0A182H345	GO Function	GO:0005488	Binding
RP20_CCG020716	7160.A0A182H345	GO Function	GO:0043167	Ion binding
RP20_CCG020716	7160.A0A182H345	GO Function	GO:0043169	Cation binding
RP20_CCG020716	7160.A0A182H345	GO Function	GO:0043565	Sequence-specific DNA binding
RP20_CCG020716	7160.A0A182H345	GO Function	GO:0046872	Metal ion binding
RP20_CCG020716	7160.A0A182H345	GO Function	GO:0097159	Organic cyclic compound binding
RP20_CCG020716	7160.A0A182H345	GO Function	GO:0140110	Transcription regulator activity
RP20_CCG020716	7160.A0A182H345	GO Function	GO:1901363	Heterocyclic compound binding
RP20_CCG020716	7160.A0A182H345	GO Function	GO:1990837	Sequence-specific double-stranded DNA binding
RP20_CCG020716	7160.A0A182H345	GO Component	GO:0005622	Intracellular anatomical structure
RP20_CCG020716	7160.A0A182H345	GO Component	GO:0005634	Nucleus
RP20_CCG020716	7160.A0A182H345	GO Component	GO:0043226	Organelle
RP20_CCG020716	7160.A0A182H345	GO Component	GO:0043227	Membrane-bounded organelle
RP20_CCG020716	7160.A0A182H345	GO Component	GO:0043229	Intracellular organelle
RP20_CCG020716	7160.A0A182H345	GO Component	GO:0043231	Intracellular membrane-bounded organelle
RP20_CCG020716	7160.A0A182H345	GO Component	GO:0110165	Cellular anatomical entity
RP20_CCG020716	7160.A0A182H345	Reactome	MAP-212436	Generic Transcription Pathway
RP20_CCG020716	7160.A0A182H345	Reactome	MAP-73857	RNA Polymerase II Transcription
RP20_CCG020716	7160.A0A182H345	Reactome	MAP-74160	Gene expression (Transcription)
RP20_CCG020716	7160.A0A182H345	COMPARTMENTS	GOCC:0005622	Intracellular
RP20_CCG020716	7160.A0A182H345	COMPARTMENTS	GOCC:0043226	Organelle
RP20_CCG020716	7160.A0A182H345	COMPARTMENTS	GOCC:0043229	Intracellular organelle
RP20_CCG020716	7160.A0A182H345	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
RP20_CCG020716	7160.A0A182H345	UniProt Keywords	KW-0175	Coiled coil
RP20_CCG020716	7160.A0A182H345	UniProt Keywords	KW-0238	DNA-binding
RP20_CCG020716	7160.A0A182H345	UniProt Keywords	KW-0479	Metal-binding
RP20_CCG020716	7160.A0A182H345	UniProt Keywords	KW-0862	Zinc
RP20_CCG020716	7160.A0A182H345	UniProt Keywords	KW-0863	Zinc-finger
RP20_CCG020716	7160.A0A182H345	InterPro	IPR006612	THAP-type zinc finger
RP20_CCG020716	7160.A0A182H345	InterPro	IPR012934	Zinc finger, AD-type
RP20_CCG020716	7160.A0A182H345	InterPro	IPR013087	Zinc finger C2H2-type
RP20_CCG020716	7160.A0A182H345	InterPro	IPR036236	Zinc finger C2H2 superfamily
RP20_CCG020716	7160.A0A182H345	SMART	SM00355	Zinc finger
RP20_CCG020716	7160.A0A182H345	SMART	SM00384	DNA binding domain with preference for A/T rich regions
RP20_CCG020716	7160.A0A182H345	SMART	SM00868	Zinc-finger associated domain (zf-AD)
RP20_CCG020716	7160.A0A182H345	SMART	SM00980	The THAP domain is a putative DNA-binding domain (DBD) and probably also binds a zinc ion. It features the conserved C2CH architecture (consensus sequence: Cys - 2-4 residues - Cys - 35-50 residues - Cys - 2 residues - His). Other universal features ...
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0000902	Cell morphogenesis
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0001704	Formation of primary germ layer
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0001707	Mesoderm formation
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0001709	Cell fate determination
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0001710	Mesodermal cell fate commitment
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0002009	Morphogenesis of an epithelium
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0002164	Larval development
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0002165	Instar larval or pupal development
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0002168	Instar larval development
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0003002	Regionalization
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0006355	Regulation of transcription, DNA-templated
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0006357	Regulation of transcription by RNA polymerase II
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0007154	Cell communication
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0007165	Signal transduction
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0007166	Cell surface receptor signaling pathway
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0007267	Cell-cell signaling
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0007275	Multicellular organism development
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0007350	Blastoderm segmentation
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0007365	Periodic partitioning
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0007367	Segment polarity determination
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0007369	Gastrulation
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0007389	Pattern specification process
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0007431	Salivary gland development
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0007435	Salivary gland morphogenesis
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0007444	Imaginal disc development
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0007472	Wing disc morphogenesis
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0007476	Imaginal disc-derived wing morphogenesis
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0007498	Mesoderm development
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0007500	Mesodermal cell fate determination
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0007507	Heart development
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0007552	Metamorphosis
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0007560	Imaginal disc morphogenesis
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0007591	Molting cycle, chitin-based cuticle
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0009653	Anatomical structure morphogenesis
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0009790	Embryo development
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0009791	Post-embryonic development
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0009826	Unidimensional cell growth
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0009880	Embryonic pattern specification
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0009886	Post-embryonic animal morphogenesis
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0009887	Animal organ morphogenesis
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0009888	Tissue development
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0009889	Regulation of biosynthetic process
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0009890	Negative regulation of biosynthetic process
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0009891	Positive regulation of biosynthetic process
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0009892	Negative regulation of metabolic process
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0009893	Positive regulation of metabolic process
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0009987	Cellular process
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0010468	Regulation of gene expression
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0010557	Positive regulation of macromolecule biosynthetic process
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0010558	Negative regulation of macromolecule biosynthetic process
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0010604	Positive regulation of macromolecule metabolic process
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0010605	Negative regulation of macromolecule metabolic process
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0010628	Positive regulation of gene expression
RP20_CCG020733	7160.A0A182H356	GO Process	GO:0016049	Cell growth
