species,term_ID,term_description,observed_gene_count,background_gene_count,strength,signal,false_discovery_rate,matching_proteins_id_network,matching_proteins_labels_network,annotation,dataset,category_of_interest,enrichment_method,protein_db,taxon_id,assembly_name,stringdb_id,protein_name,gene_primary,cc_function,go_p,go_f
Aedes aegypti,GO:0030054,Cell junction,39,555,0.44,0.76,9.5e-06,Q16U30,AAEL010041,AAEL010041-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0030054,Cell junction,39,555,0.44,0.76,9.5e-06,Q16U87,AAEL009988,AAEL009988-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0030054,Cell junction,39,555,0.44,0.76,9.5e-06,Q16UU9,AAEL009786,AAEL009786-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,zinc ion binding
Aedes aegypti,GO:0030054,Cell junction,39,555,0.44,0.76,9.5e-06,Q16WA7,AAEL009304,AAEL009304-PA; Belongs to the syntaxin family.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,exocytosis; intracellular protein transport; neurotransmitter transport; vesicle docking; vesicle fusion,SNAP receptor activity; SNARE binding
Aedes aegypti,GO:0030054,Cell junction,39,555,0.44,0.76,9.5e-06,Q16XQ1,AAEL008816,"Vesicular monoamine transporter, putative.",GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,aminergic neurotransmitter loading into synaptic vesicle,serotonin:sodium:chloride symporter activity
Aedes aegypti,GO:0030054,Cell junction,39,555,0.44,0.76,9.5e-06,Q16XT3,AAEL008773,AAEL008773-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Laminin A chain,NA,NA,animal organ morphogenesis; cell adhesion; system development; tissue development,NA
Aedes aegypti,GO:0030054,Cell junction,39,555,0.44,0.76,9.5e-06,Q16Z01,AAEL008371,AAEL008371-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,GTPase activator activity
Aedes aegypti,GO:0030054,Cell junction,39,555,0.44,0.76,9.5e-06,Q170K4,AAEL007888,"Protein 4.1 homolog (Coracle protein), putative.",GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Moesin/ezrin/radixin homolog 1,NA,NA,actomyosin structure organization; animal organ morphogenesis; neuron differentiation,actin binding; structural molecule activity
Aedes aegypti,GO:0030054,Cell junction,39,555,0.44,0.76,9.5e-06,Q170V1,AAEL007791,AAEL007791-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0030054,Cell junction,39,555,0.44,0.76,9.5e-06,Q179N7,AAEL005581,Transporter; Belongs to the sodium:neurotransmitter symporter (SNF) (TC 2.A.22) family.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Transporter,NA,NA,amino acid transport,metal ion binding; serotonin binding; serotonin:sodium:chloride symporter activity
Aedes aegypti,GO:0030054,Cell junction,39,555,0.44,0.76,9.5e-06,Q179X5,AAEL005463,AAEL005463-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,regulation of long-term synaptic potentiation; regulation of presynaptic cytosolic calcium ion concentration,calcium ion binding
Aedes aegypti,GO:0030054,Cell junction,39,555,0.44,0.76,9.5e-06,Q17CG1,AAEL004549,AAEL004549-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,neurotransmitter secretion,NA
Aedes aegypti,GO:0030054,Cell junction,39,555,0.44,0.76,9.5e-06,Q17DL2,AAEL004133,AAEL004133-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,cell-cell adhesion,cell adhesion molecule binding
Aedes aegypti,GO:0030054,Cell junction,39,555,0.44,0.76,9.5e-06,Q17E44,AAEL003953,"Map/microtubule affinity-regulating kinase 2,4.",GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,MAP/microtubule affinity-regulating kinase 3,NA,"Serine/threonine-protein kinase. Involved in the specific phosphorylation of microtubule-associated proteins for MAP2 and MAP4. Phosphorylates the microtubule-associated protein MAPT/TAU. Phosphorylates CDC25C on 'Ser-216'. Regulates localization and activity of some histone deacetylases by mediating phosphorylation of HDAC7, promoting subsequent interaction between HDAC7 and 14-3-3 and export from the nucleus. Regulates localization and activity of MITF by mediating its phosphorylation, promoting subsequent interaction between MITF and 14-3-3 and retention in the cytosol. Negatively regulates the Hippo signaling pathway and antagonizes the phosphorylation of LATS1. Cooperates with DLG5 to inhibit the kinase activity of STK3/MST2 toward LATS1. Phosphorylates PKP2 and KSR1",intracellular signal transduction; microtubule cytoskeleton organization,ATP binding; protein serine/threonine kinase activity
Aedes aegypti,GO:0030054,Cell junction,39,555,0.44,0.76,9.5e-06,Q17G69,AAEL003169,AAEL003169-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,cell-cell adhesion,cell adhesion molecule binding
Aedes aegypti,GO:0030054,Cell junction,39,555,0.44,0.76,9.5e-06,Q17HA9,AAEL002754,AAEL002754-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,cell-cell adhesion,cell adhesion molecule binding
Aedes aegypti,GO:0030054,Cell junction,39,555,0.44,0.76,9.5e-06,Q17HS6,AAEL002594,AAEL002594-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,non-specific serine/threonine protein kinase,NA,NA,NA,ATP binding; protein serine/threonine kinase activity
Aedes aegypti,GO:0030054,Cell junction,39,555,0.44,0.76,9.5e-06,Q17J33,AAEL002171,Ubiquitin specific proteinase.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0030054,Cell junction,39,555,0.44,0.76,9.5e-06,Q17L66,AAEL001468,AAEL001468-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,negative regulation of translation,mRNA binding
Aedes aegypti,GO:0030054,Cell junction,39,555,0.44,0.76,9.5e-06,Q17L67,AAEL001454,AAEL001454-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,negative regulation of translation,mRNA binding
Aedes aegypti,GO:0030054,Cell junction,39,555,0.44,0.76,9.5e-06,Q17M42,AAEL001104,AAEL001104-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,neuron projection morphogenesis; positive regulation of axon extension; postsynaptic actin cytoskeleton organization; regulation of actin filament polymerization,actin filament binding
Aedes aegypti,GO:0030054,Cell junction,39,555,0.44,0.76,9.5e-06,Q17MX1,AAEL000868,AAEL000868-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0030054,Cell junction,39,555,0.44,0.76,9.5e-06,Q17MX6,AAEL000908,AAEL000908-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0030054,Cell junction,39,555,0.44,0.76,9.5e-06,Q17MX7,AAEL000891,AAEL000891-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0030054,Cell junction,39,555,0.44,0.76,9.5e-06,Q17NP6,AAEL000597,AAEL000597-PA; Cadherins are calcium-dependent cell adhesion proteins.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,Cadherins are calcium-dependent cell adhesion proteins,animal organ morphogenesis; cell migration; establishment of planar polarity; establishment or maintenance of cell polarity; homophilic cell adhesion via plasma membrane adhesion molecules; neuron projection development,beta-catenin binding; cadherin binding; calcium ion binding
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,J9EAN8,J9EAN8_AEDAE,AAEL010145-PC.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,5572931,"This is the non-catalytic component of the active enzyme, which catalyzes the hydrolysis of ATP coupled with the exchange of Na(+) and K(+) ions across the plasma membrane. The beta subunit regulates, through assembly of alpha/beta heterodimers, the number of sodium pumps transported to the plasma membrane",intracellular potassium ion homeostasis; intracellular sodium ion homeostasis; potassium ion import across plasma membrane; sodium ion export across plasma membrane,ATPase activator activity
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q0IFC5,AAEL005895,AAEL005895-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,axonogenesis; central nervous system development,heparin binding; transition metal ion binding
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q16FV7,AAEL014620,AAEL014620-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q16IW8,AAEL013529,AAEL013529-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,neurotransmitter secretion,NA
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q16JU1,AAEL013216,AAEL013216-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q16KP5,GPRALS3,GPCR Galanin/Allatostatin Family; Belongs to the G-protein coupled receptor 1 family.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,GPRALS3,NA,NA,peptide binding; somatostatin receptor activity
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q16LS6,AAEL012541,AAEL012541-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,neurotransmitter secretion,NA
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q16M53,AAEL012420,AAEL012420-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,post-transcriptional regulation of gene expression,mRNA 3'-UTR binding
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q16M54,AAEL012416,AAEL012416-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q16N83,AAEL012065,Cytoplasmic polyadenylation element binding protein (cpeb).,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,negative regulation of cytoplasmic translation,"mRNA 3'-UTR binding; mRNA regulatory element binding translation repressor activity; ribosome binding; translation factor activity, RNA binding"
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q16NB0,AAEL012031,AAEL012031-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,5575720,NA,NA,NA
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q16NP6,AAEL011910,AAEL011910-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,5575534,NA,NA,NA
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q16NS4,AAEL011870,AAEL011870-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,5575495,NA,P-body assembly; stress granule assembly,mRNA binding
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q16PP6,AAEL011565,AAEL011565-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,signal transduction,NA
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q16QH9,AAEL011281,AAEL011281-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,oxidoreductase activity
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q16RM1,AAEL010908,AAEL010908-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q16RU6,AAEL010835,Mitogen-activated protein kinase kinase kinase.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Mitogen-activated protein kinase kinase kinase dlk-1,NA,NA,response to stress,ATP binding; protein serine/threonine kinase activity
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q16TV9,AAEL010106,Transporter; Belongs to the sodium:neurotransmitter symporter (SNF) (TC 2.A.22) family.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Transporter,NA,NA,amino acid transport; dopamine uptake involved in synaptic transmission; norepinephrine transport,dopamine:sodium symporter activity; metal ion binding
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q16TX6,AAEL010093,AAEL010093-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q16UG5,AAEL009915,AAEL009915-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,mitotic chromosome condensation,chromatin binding
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q16UU9,AAEL009786,AAEL009786-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,zinc ion binding
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q16WF1,AAEL009240,AAEL009240-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Carboxylesterase type B domain-containing protein,5571711,NA,NA,NA
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q16WM1,AAEL009175,AAEL009175-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,animal organ development; axon guidance; negative chemotaxis,calcium ion binding; heparin binding; Roundabout binding
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q16XQ1,AAEL008816,"Vesicular monoamine transporter, putative.",GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,aminergic neurotransmitter loading into synaptic vesicle,serotonin:sodium:chloride symporter activity
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q16Y82,AAEL008622,AAEL008622-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Stress-activated protein kinase JNK,NA,"Responds to activation by environmental stress and pro-inflammatory cytokines by phosphorylating a number of transcription factors, and thus regulates transcriptional activity",NA,ATP binding; MAP kinase activity; protein serine kinase activity
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q16Z01,AAEL008371,AAEL008371-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,GTPase activator activity
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q170K8,AAEL007876,Tyrosine protein kinase with ig domain; Belongs to the protein kinase superfamily. Tyr protein kinase family.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Tyrosine-protein kinase-like otk,NA,"Acts as a calcium-dependent, homophilic cell adhesion molecule that regulates neural recognition during the development of the nervous system. Component of the repulsive Plexin signaling response to regulate motor axon guidance at the embryonic stage. Also component of a receptor complex that is required in the adult visual system to innervate the lamina layer; specific targeting of R1-R6 axons",cell surface receptor protein tyrosine kinase signaling pathway; neurogenesis; positive regulation of neuron projection development; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,ATP binding; metal ion binding; transmembrane receptor protein tyrosine kinase activity
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q170V1,AAEL007791,AAEL007791-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q174K3,AAEL006876,AAEL006876-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,5568453,NA,mRNA transport; regulation of translation,RNA binding
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q179N7,AAEL005581,Transporter; Belongs to the sodium:neurotransmitter symporter (SNF) (TC 2.A.22) family.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Transporter,NA,NA,amino acid transport,metal ion binding; serotonin binding; serotonin:sodium:chloride symporter activity
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q179X5,AAEL005463,AAEL005463-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,regulation of long-term synaptic potentiation; regulation of presynaptic cytosolic calcium ion concentration,calcium ion binding
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q17B43,AAEL005099,Rap GTPase-activating protein.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,regulation of small GTPase mediated signal transduction,GTPase activator activity
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q17B44,AAEL005089,AAEL005089-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q17C39,AAEL004717,AAEL004717-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,axon guidance,cyclin-dependent protein serine/threonine kinase activator activity; protein kinase binding
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q17CG1,AAEL004549,AAEL004549-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,neurotransmitter secretion,NA
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q17E44,AAEL003953,"Map/microtubule affinity-regulating kinase 2,4.",GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,MAP/microtubule affinity-regulating kinase 3,NA,"Serine/threonine-protein kinase. Involved in the specific phosphorylation of microtubule-associated proteins for MAP2 and MAP4. Phosphorylates the microtubule-associated protein MAPT/TAU. Phosphorylates CDC25C on 'Ser-216'. Regulates localization and activity of some histone deacetylases by mediating phosphorylation of HDAC7, promoting subsequent interaction between HDAC7 and 14-3-3 and export from the nucleus. Regulates localization and activity of MITF by mediating its phosphorylation, promoting subsequent interaction between MITF and 14-3-3 and retention in the cytosol. Negatively regulates the Hippo signaling pathway and antagonizes the phosphorylation of LATS1. Cooperates with DLG5 to inhibit the kinase activity of STK3/MST2 toward LATS1. Phosphorylates PKP2 and KSR1",intracellular signal transduction; microtubule cytoskeleton organization,ATP binding; protein serine/threonine kinase activity
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q17GI1,AAEL003013,AAEL003013-PA; Belongs to the protein kinase superfamily.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,mitogen-activated protein kinase kinase,5580276,NA,NA,ATP binding; JUN kinase kinase activity; protein serine/threonine kinase activity
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q17J05,AAEL002188,AAEL002188-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,negative regulation of signal transduction,NA
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q17J06,AAEL002220,AAEL002220-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,negative regulation of signal transduction,NA
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q17K95,AAEL001760,AAEL001760-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,"protein localization to cell surface; synaptic transmission, cholinergic",NA
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q17L66,AAEL001468,AAEL001468-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,negative regulation of translation,mRNA binding
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q17L67,AAEL001454,AAEL001454-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,negative regulation of translation,mRNA binding
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q17LI9,AAEL001340,AAEL001340-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Coiled-coil domain-containing protein 39,NA,"Required for assembly of dynein regulatory complex (DRC) and inner dynein arm (IDA) complexes, which are responsible for ciliary beat regulation, thereby playing a central role in motility in cilia and flagella. Probably acts together with CCDC40 to form a molecular ruler that determines the 96 nanometer (nm) repeat length and arrangements of components in cilia and flagella. Not required for outer dynein arm complexes assembly",cilium-dependent cell motility; epithelial cilium movement involved in determination of left/right asymmetry; inner dynein arm assembly,NA
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q17M42,AAEL001104,AAEL001104-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,neuron projection morphogenesis; positive regulation of axon extension; postsynaptic actin cytoskeleton organization; regulation of actin filament polymerization,actin filament binding
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q17MX1,AAEL000868,AAEL000868-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q17MX6,AAEL000908,AAEL000908-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q17MX7,AAEL000891,AAEL000891-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q17NP6,AAEL000597,AAEL000597-PA; Cadherins are calcium-dependent cell adhesion proteins.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,Cadherins are calcium-dependent cell adhesion proteins,animal organ morphogenesis; cell migration; establishment of planar polarity; establishment or maintenance of cell polarity; homophilic cell adhesion via plasma membrane adhesion molecules; neuron projection development,beta-catenin binding; cadherin binding; calcium ion binding
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q17P09,AAEL000489,Non-specific serine/threonine protein kinase.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,non-specific serine/threonine protein kinase,NA,NA,NA,ATP binding; protein serine/threonine kinase activity
Aedes aegypti,GO:0120025,Plasma membrane bounded cell projection,50,847,0.36,0.69,1.64e-05,Q17PU2,AAEL000247,AAEL000247-PA.,GO Cellular Component,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Dynein axonemal assembly factor 4,5572025,NA,cilium movement; inner dynein arm assembly; nervous system development; outer dynein arm assembly,NA
Aedes aegypti,GO:0043679,Axon terminus,15,99,0.77,0.94,2.35e-05,Q16IW8,AAEL013529,AAEL013529-PA.,GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,neurotransmitter secretion,NA
Aedes aegypti,GO:0043679,Axon terminus,15,99,0.77,0.94,2.35e-05,Q16LS6,AAEL012541,AAEL012541-PA.,GO Cellular Component,neuro,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,neurotransmitter secretion,NA
