#queryIndex	queryItem	stringId	identity	bitscore	preferredName	annotation
704	tr|A0A1S4FGJ8|A0A1S4FGJ8_AEDAE	7159.Q172J0	98.8	877.1	AAEL007374	AAEL007374-PA.
705	tr|Q172J7|Q172J7_AEDAE	7159.Q172J7	100	2050.8	AAEL007359	Guanylate cyclase.
706	tr|Q16II5|Q16II5_AEDAE	7159.Q16II5	100	514.2	AAEL013654	AAEL013654-PA.
707	tr|A0A0P6J5N2|A0A0P6J5N2_AEDAE	7159.Q172G9	97	392.9	AAEL007388	AAEL007388-PA.
708	tr|Q177H4|Q177H4_AEDAE	7159.Q177H4	100	1569.7	AAEL006152	AAEL006152-PA.
709	tr|Q16KQ8|Q16KQ8_AEDAE	7159.Q16KQ8	100	9601.1	AAEL012905	AAEL012905-PA.
710	tr|Q17EB3|Q17EB3_AEDAE	7159.Q17EB3	100	769.6	AAEL003861	AAEL003861-PA.
711	UPI000B76E340	7159.Q178E9	93.1	2338.1	AAEL005937	AAEL005937-PA.
712	tr|Q17CG1|Q17CG1_AEDAE	7159.Q17CG1	100	773.1	AAEL004549	AAEL004549-PA.
713	tr|A6KV83|A6KV83_AEDAE	7159.Q17DM5	100	654.8	AAEL004088	Aldo-keto reductase.
715	UPI00043BD25F	7159.Q171N7	95.4	2142.1	AAEL007569	AAEL007569-PA.
716	UPI000B79085B	7159.Q16SI7	99.4	646.4	AAEL010584	Vesicular mannose-binding lectin.
717	UPI000B773BC4	7159.Q17K67	94.8	356.7	AAEL001780	Homeobox protein distal-less dlx.
718	tr|Q17MX1|Q17MX1_AEDAE	7159.Q17MX1	100	315.1	AAEL000868	AAEL000868-PA.
719	UPI000B7888F2	7159.Q16GZ8	100	1000.3	AAEL014207	Sugar transporter; Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family.
720	tr|A0A0P6IUZ8|A0A0P6IUZ8_AEDAE	7159.Q17J33	78.8	1996.1	AAEL002171	Ubiquitin specific proteinase.
721	UPI00093766E5	7159.Q179X5	99.3	596.3	AAEL005463	AAEL005463-PA.
722	tr|A0A1S4EZX0|A0A1S4EZX0_AEDAE	7159.Q17K20	99.8	755.4	AAEL001832	AAEL001832-PA.
724	tr|Q17PN7|Q17PN7_AEDAE	7159.Q17PN7	100	2711.8	AAEL000276	AAEL000276-PA.
725	tr|Q175M5|Q175M5_AEDAE	7159.Q175M5	100	974.9	AAEL006600	Juvenile hormone-inducible protein, putative.
726	UPI000B792A84	7159.Q17K95	77.6	475.3	AAEL001760	AAEL001760-PA.
726	UPI000B792A84	7159.Q17K95	94.4	407.1	AAEL001760	AAEL001760-PA.
727	tr|Q174W8|Q174W8_AEDAE	7159.Q174W8	100	1268.1	GPRFZ2	AAEL006778-PA; Belongs to the G-protein coupled receptor Fz/Smo family.
728	tr|Q17NM9|Q17NM9_AEDAE	7159.Q17NM9	100	680.6	AAEL000649	AAEL000649-PA.
729	tr|A0A1S4F1C1|A0A1S4F1C1_AEDAE	7159.Q17IM8	100	222.6	AAEL002308	AAEL002308-PA.
730	tr|Q16VZ2|Q16VZ2_AEDAE	7159.Q16VZ3	99.7	575.1	AAEL009400	AAEL009400-PA.
731	tr|Q175B9|Q175B9_AEDAE	7159.Q175B9	100	792	AAEL006710	Nucleolysin tia-1.
732	tr|Q16MK6|Q16MK6_AEDAE	7159.Q16MK6	100	736.1	AAEL012272	Peptidylprolyl isomerase.
733	tr|Q17FX3|Q17FX3_AEDAE	7159.Q17FX3	100	1371.3	AAEL003267	AAEL003267-PA.
734	tr|Q17MM4|Q17MM4_AEDAE	7159.Q17MM5	81.7	347.8	AAEL000951	AAEL000951-PA; Belongs to the EF-1-beta/EF-1-delta family.
735	tr|Q17K95|Q17K95_AEDAE	7159.Q17K95	100	2929	AAEL001760	AAEL001760-PA.
736	UPI000B7904C9	7159.Q16JU1	99.5	731.9	AAEL013216	AAEL013216-PA.
737	tr|Q16PP6|Q16PP6_AEDAE	7159.Q16PP6	100	2199.5	AAEL011565	AAEL011565-PA.
738	tr|A0A1S4FRK8|A0A1S4FRK8_AEDAE	7159.Q16RN4	100	864.4	AAEL010892	AAEL010892-PA.
739	tr|A0A0N8ES75|A0A0N8ES75_AEDAE	7159.Q16VA2	61.3	672.9	AAEL009626	Ankyrin repeat domain protein.
740	tr|A0A0P6ITT4|A0A0P6ITT4_AEDAE	7159.Q17B43	99.7	1937.2	AAEL005099	Rap GTPase-activating protein.
741	tr|J9EBD1|J9EBD1_AEDAE	7159.J9EBD1	100	446	J9EBD1_AEDAE	AAEL017382-PA; Belongs to the protein kinase superfamily.
743	tr|Q17BY7|Q17BY7_AEDAE	7159.Q17BY7	100	1157.1	AAEL004737	Lim domain binding protein.
744	UPI000B78CFE0	7159.Q16N83	99.1	498.8	AAEL012065	Cytoplasmic polyadenylation element binding protein (cpeb).
745	tr|A0A0P6IVB5|A0A0P6IVB5_AEDAE	7159.Q16MM1	90.5	117.1	AAEL012259	AAEL012259-PA.
746	UPI0009363861	7159.Q17K67	94.8	356.7	AAEL001780	Homeobox protein distal-less dlx.
747	UPI000B77AD92	7159.Q16M84	35.4	63.2	AAEL012392	AAEL012392-PA.
748	tr|Q16GK5|Q16GK5_AEDAE	7159.Q16GK5	100	6018	AAEL014347	AAEL014347-PA.
749	UPI000B77D505	7159.Q16LQ3	96.1	1640.6	AAEL012561	Prominin (prom) protein.
750	tr|Q16LB3|Q16LB3_AEDAE	7159.Q16LB3	100	413.7	AAEL012707	AAEL012707-PA; Belongs to the peptidase C19 family.
751	UPI000B77A8B7	7159.Q17F08	90.4	2622	AAEL003592	AAEL003592-PA.
752	tr|Q16HK0|Q16HK0_AEDAE	7159.Q16HK0	100	562.8	AAEL013997	AAEL013997-PA.
753	tr|Q17GP4|Q17GP4_AEDAE	7159.Q17GP4	100	428.3	AAEL002936	AAEL002936-PA.
754	tr|Q16P43|Q16P43_AEDAE	7159.Q16P43	100	298.1	AAEL011767	AAEL011767-PA.
755	UPI000B79946E	7159.Q16UP5	100	3197.1	AAEL009838	AAEL009838-PA.
756	tr|Q16F46|Q16F46_AEDAE	7159.Q16F46	100	1104	AAEL014901	AAEL014901-PA.
757	tr|A0A0P6J0T1|A0A0P6J0T1_AEDAE	7159.Q16L21	100	600.9	GPRGHP3	AAEL012796-PA; Belongs to the G-protein coupled receptor 1 family.
758	tr|Q179Z3|Q179Z3_AEDAE	7159.Q179Z3	100	717.6	AAEL005448	AAEL005448-PA; Belongs to the protein kinase superfamily. Tyr protein kinase family.
759	tr|Q178U8|Q178U8_AEDAE	7159.Q178U8	100	722.6	AAEL005766	Fructose-bisphosphate aldolase; Belongs to the class I fructose-bisphosphate aldolase family.
760	tr|Q16KR0|Q16KR0_AEDAE	7159.Q16KR0	100	1590.9	AAEL012908	AAEL012908-PA.
761	UPI000B782065	7159.Q16M53	99.7	855.9	AAEL012420	AAEL012420-PA.
762	UPI000B789C7F	7159.Q16M53	99.7	855.9	AAEL012420	AAEL012420-PA.
763	tr|Q17MX6|Q17MX6_AEDAE	7159.Q17MX6	100	595.1	AAEL000908	AAEL000908-PA.
764	UPI000B77E124	7159.Q16Z71	98.3	831.6	GPRDIH1	AAEL008292-PA; Belongs to the G-protein coupled receptor 2 family.
765	tr|Q173D8|Q173D8_AEDAE	7159.Q173D8	100	421.4	AAEL007177	AAEL007177-PA.
766	tr|J9EAF0|J9EAF0_AEDAE	7159.J9EAF0	100	795.8	J9EAF0_AEDAE	AAEL017196-PA.
767	tr|Q17FC6|Q17FC6_AEDAE	7159.Q17FC6	100	1907.9	AAEL003472	AAEL003472-PA.
768	tr|Q16U87|Q16U87_AEDAE	7159.Q16U87	100	1874.8	AAEL009988	AAEL009988-PA.
769	UPI000B789F16	7159.Q17E44	92.9	1504.6	AAEL003953	Map/microtubule affinity-regulating kinase 2,4.
771	UPI000B76CA2B	7159.Q16LQ3	99.9	1703	AAEL012561	Prominin (prom) protein.
773	tr|Q17AX2|Q17AX2_AEDAE	7159.Q17AX2	100	1276.9	AAEL005160	Sulphate transporter.
774	UPI000B78DFC1	7159.Q177R3	51.9	184.1	AAEL006057	AAEL006057-PA.
775	tr|Q170K9|Q170K9_AEDAE	7159.Q170K9	100	318.5	AAEL007890	AAEL007890-PA.
776	UPI00043BA934	7159.Q16HN5	98.3	639	AAEL013965	AAEL013965-PA.
777	tr|Q17L67|Q17L67_AEDAE	7159.Q17L67	100	762.7	AAEL001454	AAEL001454-PA.
778	tr|Q17EZ8|Q17EZ8_AEDAE	7159.Q17EZ8	100	1238.4	AAEL003619	Transporter; Belongs to the sodium:neurotransmitter symporter (SNF) (TC 2.A.22) family.
779	sp|A0A1S4FGH1|FXDIR_AEDAE	7159.Q1HRV7	90.3	747.3	SRPN25	Fxa-directed anticlotting serpin-like protein; Belongs to the serpin family.
780	tr|Q16VA1|Q16VA1_AEDAE	7159.Q16VA1	100	1373.2	AAEL009630	Phosphodiesterase.
781	sp|A0A1S4FGH1|FXDIR_AEDAE	7159.Q1HRV7	90.3	747.3	SRPN25	Fxa-directed anticlotting serpin-like protein; Belongs to the serpin family.
784	UPI000B79AE62	7159.Q174C4	86.5	969.5	AAEL006939	AAEL006939-PA.
785	tr|Q16IY0|Q16IY0_AEDAE	7159.Q16IY0	100	928.3	AAEL013510	AAEL013510-PA.
786	tr|Q170D7|Q170D7_AEDAE	7159.Q170D7	100	572	AAEL007959	AAEL007959-PA.
787	UPI0009356956	7159.Q177R3	51.9	184.1	AAEL006057	AAEL006057-PA.
788	UPI000B76E993	7159.Q16PA7	37.9	227.6	AAEL011709	Diacylglycerol kinase.
789	tr|A0A1S4FNS8|A0A1S4FNS8_AEDAE	7159.Q16UK9	100	6767.9	AAEL009869	AAEL009869-PA.
790	tr|Q16IV3|Q16IV3_AEDAE	7159.Q16IV3	100	526.9	AAEL013532	AAEL013532-PA.
791	tr|Q16RP7|Q16RP7_AEDAE	7159.Q16RP7	100	1554.7	AAEL010883	AAEL010883-PA.
792	tr|Q16KA6|Q16KA6_AEDAE	7159.Q16KA6	100	578.2	AAEL013066	AAEL013066-PA.
793	UPI00043BBF99	7159.Q17GS0	100	1107.8	AAEL002913	AAEL002913-PA.
794	UPI000B777041	7159.Q16NC7	99.3	1563.1	AAEL012019	AAEL012019-PA.
795	tr|Q17P09|Q17P09_AEDAE	7159.Q17P09	100	1027.7	AAEL000489	Non-specific serine/threonine protein kinase.
796	tr|A0A0P6ITZ1|A0A0P6ITZ1_AEDAE	7159.Q17JY3	95.3	2592	AAEL001861	AAEL001861-PA.
797	tr|Q4ZGM4|Q4ZGM4_AEDAE	7159.Q0IF14	90.7	1389	AAEL007415	Multicopper oxidase; Belongs to the multicopper oxidase family.
798	tr|Q16MX5|Q16MX5_AEDAE	7159.Q16MX5	100	204.1	AAEL012155	AAEL012155-PA.
799	UPI000B7706AF	7159.Q16HG5	98.6	696	AAEL014033	AAEL014033-PA.
800	tr|Q174H3|Q174H3_AEDAE	7159.Q174H3	100	637.9	AAEL006884	AAEL006884-PA.
801	UPI000B788D5A	7159.Q0IFE7	99.7	610.1	AAEL005640	AAEL005640-PA.
802	tr|Q16PT5|Q16PT5_AEDAE	7159.Q16PT5	100	1103.6	AAEL011536	Phosphoacetylglucosamine mutase; Catalyzes the conversion of GlcNAc-6-P into GlcNAc-1-P during the synthesis of uridine diphosphate/UDP-GlcNAc, a sugar nucleotide critical to multiple glycosylation pathways including protein N- and O- glycosylation; Belongs to the phosphohexose mutase family.
804	UPI000B77A5CA	7159.Q17E44	87.5	1030.4	AAEL003953	Map/microtubule affinity-regulating kinase 2,4.
805	tr|Q17K93|Q17K93_AEDAE	7159.Q17K93	100	644	AAEL001749	Rhomboid-like protein; Belongs to the peptidase S54 family.
806	tr|Q17J26|Q17J26_AEDAE	7159.Q17J26	100	345.9	AAEL002168	AAEL002168-PA.
807	tr|Q17IC7|Q17IC7_AEDAE	7159.Q17IC7	100	568.5	AAEL002390	AAEL002390-PA.
808	UPI0009363C80	7159.Q179X5	97.1	589.7	AAEL005463	AAEL005463-PA.
809	UPI00043BAE88	7159.Q17CP3	93.6	1221.1	AAEL004464	AAEL004464-PA.
810	UPI000B798B44	7159.Q16HG5	98.6	684.5	AAEL014033	AAEL014033-PA.
812	UPI000B783C84	7159.Q17IK5	37.3	147.1	AAEL002321	AAEL002321-PA.
813	tr|A0A0P6JS10|A0A0P6JS10_AEDAE	7159.Q0C7B1	91.7	1667.5	AAEL000093	AAEL000093-PA.
814	UPI000B7701E6	7159.Q16HL0	100	428.3	AAEL013986	AAEL013986-PA.
815	tr|Q17GK3|Q17GK3_AEDAE	7159.Q17GK3	100	603.6	AAEL002967	AAEL002967-PA.
816	tr|A0A0P6K0W1|A0A0P6K0W1_AEDAE	7159.Q1HRW3	100	679.9	AAEL002487	P53 regulated pa26 nuclear protein sestrin.
817	UPI000B78430C	7159.Q178X8	99.7	614.8	AAEL005741	Forkhead protein/ forkhead protein domain.
818	UPI000B77A612	7159.Q17KU1	92.6	802	AAEL001567	Myocyte-specific enhancer factor 2d.
819	UPI000B777B19	7159.Q0IGF7	98.7	405.2	AAEL000397	AAEL000397-PA.
820	tr|Q179F0|Q179F0_AEDAE	7159.Q179E9	100	743	AAEL005655	AAEL005655-PA.
821	tr|Q176R2|Q176R2_AEDAE	7159.Q176R2	100	1677.9	PIWI7	AAEL006287-PA; Belongs to the argonaute family.
822	tr|Q17K92|Q17K92_AEDAE	7159.Q17K92	100	308.9	AAEL001755	AAEL001755-PA.
823	tr|Q16UK1|Q16UK1_AEDAE	7159.Q16UK1	100	2526.9	AAEL009871	AAEL009871-PA.
824	UPI000B790AFB	7159.Q16UC4	99.7	564.3	AAEL009947	Homeotic antennapedia protein, putative.
826	tr|A0A0P6IW15|A0A0P6IW15_AEDAE	7159.Q17PG3	99.8	1016.9	AAEL000324	Tyrosine-protein kinase drl.
827	UPI000B783D54	7159.Q16SB6	99.7	557.8	AAEL010642	AAEL010642-PA.
828	tr|Q17LP8|Q17LP8_AEDAE	7159.Q17LP8	100	2103.9	AAEL001273	AAEL001273-PA.
829	tr|A0A1S4FQ25|A0A1S4FQ25_AEDAE	7159.Q16T51	98.8	505	AAEL010373	AAEL010373-PA.
830	UPI000B772A66	7159.Q16LQ3	96.1	1640.6	AAEL012561	Prominin (prom) protein.
831	UPI000B787142	7159.Q17GV3	97.8	1395.2	AAEL002876	AAEL002876-PA.
832	tr|Q16VA2|Q16VA2_AEDAE	7159.Q16VA2	100	889.4	AAEL009626	Ankyrin repeat domain protein.
833	UPI000B78F7BE	7159.Q172G9	84.7	283.9	AAEL007388	AAEL007388-PA.
834	UPI000B76CFD2	7159.Q172D9	94.6	915.6	AAEL007452	AAEL007452-PA.
835	tr|Q17GF2|Q17GF2_AEDAE	7159.Q17GF2	100	1055.4	AAEL003109	AAEL003109-PA.
836	UPI000B7818AC	7159.Q16FK4	99.9	2502.2	AAEL014730	AAEL014730-PA.
838	tr|Q176B9|Q176B9_AEDAE	7159.Q176B9	100	950.7	AAEL006447	GATA transcription factor (GATAb).
839	UPI000B76B9E5	7159.Q16RU6	91.9	1660.2	AAEL010835	Mitogen-activated protein kinase kinase kinase.
840	tr|Q17E44|Q17E44_AEDAE	7159.Q17E44	100	1562	AAEL003953	Map/microtubule affinity-regulating kinase 2,4.
841	tr|Q17MT6|Q17MT6_AEDAE	7159.Q17MT6	100	2791.9	ARK	Apaf-1 Related Killer.
842	tr|Q16VR4|Q16VR4_AEDAE	7159.Q16VR4	100	328.9	AAEL009467	AAEL009467-PA.
843	tr|A0A411JKF0|A0A411JKF0_AEDAE	7159.Q16L21	100	600.9	GPRGHP3	AAEL012796-PA; Belongs to the G-protein coupled receptor 1 family.
844	tr|A0A1S4F4K6|A0A1S4F4K6_AEDAE	7159.Q17FR0	99.5	710.7	AAEL003355	AAEL003355-PA.
846	tr|Q17PI9|Q17PI9_AEDAE	7159.Q17PI9	100	284.6	AAEL000364	Glycine cleavage system H protein; The H protein shuttles the methylamine group of glycine from the P protein to the T protein; Belongs to the GcvH family.
847	tr|A0A1S4EWJ6|A0A1S4EWJ6_AEDAE	7159.Q17NG1	99.7	1688.3	AAEL000682	AAEL000682-PA.
848	UPI000B77CC5B	7159.Q17FY6	98.7	1727.6	AAEL003252	AAEL003252-PA.
848	UPI000B77CC5B	7159.Q17FY6	98.1	1723.8	AAEL003252	AAEL003252-PA.
849	UPI000B77D0FA	7159.Q17KJ5	78.6	511.5	AAEL001643	AAEL001643-PA.
850	tr|Q174R9|Q174R9_AEDAE	7159.Q174R9	100	577.4	AAEL006803	AAEL006803-PA.
851	tr|A0A0P6IY86|A0A0P6IY86_AEDAE	7159.Q17FU6	99.6	1509.6	AAEL003292	AAEL003292-PA.
852	UPI000B784704	7159.Q16N85	93.9	2320	AAEL012057	Enhancer of polycomb-like protein.
853	UPI000276CB9C	7159.Q1HR69	60.2	684.1	Q1HR69_AEDAE	Heat shock cognate 70; Belongs to the heat shock protein 70 family.
854	tr|Q16UW3|Q16UW3_AEDAE	7159.Q16UW3	100	235.3	AAEL009778	AAEL009778-PA.
855	tr|Q16YG7|Q16YG7_AEDAE	7159.Q16YG8	100	876.7	AAEL008528	AAEL008528-PA.
856	UPI000B799317	7159.Q17HS6	73.1	707.6	AAEL002594	AAEL002594-PA.
857	tr|Q16IN4|Q16IN4_AEDAE	7159.Q16IN4	100	1281.5	AAEL013602	AAEL013602-PA.
858	tr|Q17FU7|Q17FU7_AEDAE	7159.Q17FU7	100	744.2	AAEL003304	AAEL003304-PA.
859	tr|Q17GX9|Q17GX9_AEDAE	7159.Q17GX9	100	899.8	AAEL002851	Tubulin beta chain; Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain.
860	tr|Q17B44|Q17B44_AEDAE	7159.Q17B44	100	596.7	AAEL005089	AAEL005089-PA.
861	UPI000B776B86	7159.Q16TV9	99.8	1301.2	AAEL010106	Transporter; Belongs to the sodium:neurotransmitter symporter (SNF) (TC 2.A.22) family.
862	UPI00043BC203	7159.Q16GV0	99.8	859.8	AAEL014258	AAEL014258-PA.
863	tr|Q16Y37|Q16Y37_AEDAE	7159.Q16Y37	100	318.5	CTL12	AAEL008681-PA.
864	tr|Q16MM1|Q16MM1_AEDAE	7159.Q16MM1	100	188.7	AAEL012259	AAEL012259-PA.
865	tr|Q6Q9G8|Q6Q9G8_AEDAE	7159.Q17MM5	98.2	352.1	AAEL000951	AAEL000951-PA; Belongs to the EF-1-beta/EF-1-delta family.
866	UPI000645389B	7159.Q17AC7	100	542.3	AAEL005315	AAEL005315-PA.
867	tr|Q16EP6|Q16EP6_AEDAE	7159.Q16EP6	100	534.3	AAEL015071	AAEL015071-PA.
868	tr|Q16U10|Q16U10_AEDAE	7159.Q16U10	100	3177.1	AAEL010061	AAEL010061-PA.
869	tr|Q176T7|Q176T7_AEDAE	7159.Q176T7	100	647.9	AAEL006263	AAEL006263-PA.
870	tr|Q16KR1|Q16KR1_AEDAE	7159.Q16KR1	100	4721.4	AAEL012909	AAEL012909-PA.
871	tr|Q17M42|Q17M42_AEDAE	7159.Q17M42	100	732.6	AAEL001104	AAEL001104-PA.
872	UPI000B76C64D	7159.Q17EP7	85.7	977.2	AAEL003731	Nuclear body associated kinase, putative.
873	tr|Q17FE9|Q17FE9_AEDAE	7159.Q17FE9	100	246.1	AAEL003414	AAEL003414-PA.
874	tr|Q16S81|Q16S81_AEDAE	7159.Q16JG7	100	392.9	AAEL010659	Lethal(2)essential for life protein, l2efl; Belongs to the small heat shock protein (HSP20) family.
875	tr|A0A1S4FAZ9|A0A1S4FAZ9_AEDAE	7159.Q179N7	99.9	1323.5	AAEL005581	Transporter; Belongs to the sodium:neurotransmitter symporter (SNF) (TC 2.A.22) family.
876	tr|A0A0P6IWS8|A0A0P6IWS8_AEDAE	7159.Q172A6	99.8	3390.5	AAEL007465	AAEL007465-PA.
877	tr|A0A1S4FNX0|A0A1S4FNX0_AEDAE	7159.Q16U90	99.4	931.8	AAEL009987	AAEL009987-PA.
878	tr|A0A1S4FNL8|A0A1S4FNL8_AEDAE	7159.Q16UK1	96.1	2436.8	AAEL009871	AAEL009871-PA.
879	tr|Q17LV1|Q17LV1_AEDAE	7159.Q17LV1	100	221.1	AAEL001237	AAEL001237-PA.
880	UPI000B7841BF	7159.Q172D9	97.5	923.3	AAEL007452	AAEL007452-PA.
881	UPI00043BD18B	7159.Q17GV3	100	1577	AAEL002876	AAEL002876-PA.
882	UPI000B77C472	7159.Q17F08	94.7	2660.6	AAEL003592	AAEL003592-PA.
883	UPI000B77B64D	7159.Q17NC4	97.8	1739.5	AAEL000723	AAEL000723-PA.
884	tr|Q16UK9|Q16UK9_AEDAE	7159.Q16UK9	100	6804.2	AAEL009869	AAEL009869-PA.
885	tr|Q6QNY2|Q6QNY2_AEDAE	7159.Q6QNY2	100	764.6	AAEL001951	Pupal-specific flight muscle actin.
886	UPI000B791D97	7159.Q17C93	98.3	537.3	AAEL004651	Multiple ankyrin repeats single kh domain protein.
887	tr|Q16I75|Q16I75_AEDAE	7159.Q16I75	100	1562.7	AAEL013770	Zinc finger protein.
888	UPI000B7708D7	7159.Q17B43	84.3	1628.2	AAEL005099	Rap GTPase-activating protein.
889	UPI000B78908C	7159.Q17E44	96.4	1520.8	AAEL003953	Map/microtubule affinity-regulating kinase 2,4.
890	tr|Q16M53|Q16M53_AEDAE	7159.Q16M53	100	881.7	AAEL012420	AAEL012420-PA.
891	UPI000B78BF29	7159.Q17D24	88.7	701.4	AAEL004351	AAEL004351-PC; Belongs to the protein kinase superfamily.
892	UPI00043BACCE	7159.Q178E9	93.4	2342.4	AAEL005937	AAEL005937-PA.
893	tr|A0A1S4EUV1|A0A1S4EUV1_AEDAE	7159.Q0C745	98.1	1063.9	AAEL000065	AAEL000065-PA.
894	tr|Q17FU6|Q17FU6_AEDAE	7159.Q17FU6	100	1515.7	AAEL003292	AAEL003292-PA.
