#queryIndex	queryItem	stringId	identity	bitscore	preferredName	annotation
599	tr|A0A1W7R5I8|A0A1W7R5I8_AEDAL	7160.A0A182H615	100	238.4	MED19	Mediator of RNA polymerase II transcription subunit 19; Component of the Mediator complex, a coactivator involved in the regulated transcription of nearly all RNA polymerase II-dependent genes. Mediator functions as a bridge to convey information from gene- specific regulatory proteins to the basal RNA polymerase II transcription machinery. Mediator is recruited to promoters by direct interactions with regulatory proteins and serves as a scaffold for the assembly of a functional preinitiation complex with RNA polymerase II and the general transcription factors.
600	tr|A0A023ECQ0|A0A023ECQ0_AEDAL	7160.A0A182G9V6	100	204.5	RP20_CCG001317	Uncharacterized protein.
601	tr|A0A182G948|A0A182G948_AEDAL	7160.A0A182G948	100	224.6	RP20_CCG003160	Uncharacterized protein.
603	tr|A0A023EXF7|A0A023EXF7_AEDAL	7160.A0A023EXF7	100	1221.8	RP20_CCG022326	Putative ferric-chelate reductase 1.
604	tr|A0A023EVD7|A0A023EVD7_AEDAL	7160.A0A182G5M6	99.7	1001.5	RP20_CCG003480	Uncharacterized protein.
605	tr|A0A023EPZ7|A0A023EPZ7_AEDAL	7160.A0A182GC25	96.6	784.6	RP20_CCG007284	Glyco_tran_10_N domain-containing protein.
606	UPI0007D2F1FB	7160.A0A182GWS6	100	399.8	RP20_CCG017225	Uncharacterized protein.
607	tr|A0A182GMD7|A0A182GMD7_AEDAL	7160.A0A182GMD7	100	494.6	RP20_CCG012454	RRM domain-containing protein.
608	UPI0007D3F1FD	7160.A0A182HE88	100	2211.4	RP20_CCG027723	Uncharacterized protein.
609	tr|A0A182H7L6|A0A182H7L6_AEDAL	7160.A0A182H7L6	100	1237.6	RP20_CCG023468	Uncharacterized protein.
610	UPI0000D76E33	7160.A0A182G698	100	546.2	RP20_CCG003867	Uncharacterized protein.
611	tr|A0A023EMU5|A0A023EMU5_AEDAL	7160.A0A182GQQ1	95	556.6	RP20_CCG014061	Uncharacterized protein.
612	tr|A0A023EP62|A0A023EP62_AEDAL	7160.A0A182GCG5	30.4	172.6	RP20_CCG007490	Protein kinase domain-containing protein.
613	tr|A0A1W7R6I8|A0A1W7R6I8_AEDAL	7160.A0A182GBZ5	59.2	735.3	RP20_CCG007238	Integrase catalytic domain-containing protein.
614	tr|A0A182G3M2|A0A182G3M2_AEDAL	7160.A0A182G3M2	100	583.6	RP20_CCG002202	Integrase catalytic domain-containing protein.
615	tr|A0A182HDY6|A0A182HDY6_AEDAL	7160.A0A182HDY6	100	984.6	RP20_CCG027547	Uncharacterized protein.
616	tr|A0A182HDC0|A0A182HDC0_AEDAL	7160.A0A182HDC0	100	801.6	RP20_CCG027114	Reverse transcriptase domain-containing protein.
617	tr|A0A023ESM2|A0A023ESM2_AEDAL	7160.A0A182H6E1	91.1	523.5	RP20_CCG022696	Uncharacterized protein.
618	UPI0007D1C647	7160.A0A182H786	100	3045	RP20_CCG023214	Uncharacterized protein.
619	tr|A0A023EW10|A0A023EW10_AEDAL	7160.A0A182GS49	100	995	RP20_CCG014779	RBR-type E3 ubiquitin transferase.
620	tr|A0A182H841|A0A182H841_AEDAL	7160.A0A182H841	100	354.4	RP20_CCG023780	Uncharacterized protein.
621	tr|A0A1W7R5N5|A0A1W7R5N5_AEDAL	7160.A0A182G3M2	62.2	280.4	RP20_CCG002202	Integrase catalytic domain-containing protein.
622	tr|A0A1W7R8C5|A0A1W7R8C5_AEDAL	7160.A0A182GZY2	85.2	406.4	RP20_CCG018958	Uncharacterized protein.
623	tr|A0A023EPB0|A0A023EPB0_AEDAL	7160.A0A182G2N5	96.1	424.5	RP20_CCG001549	t-SNARE coiled-coil homology domain-containing protein; Belongs to the syntaxin family.
624	UPI0007D27A98	7160.A0A182GAB6	100	711.4	RP20_CCG006265	Methionine aminopeptidase 2; Cotranslationally removes the N-terminal methionine from nascent proteins. The N-terminal methionine is often cleaved when the second residue in the primary sequence is small and uncharged (Met- Ala-, Cys, Gly, Pro, Ser, Thr, or Val).
625	tr|A0A182GCI3|A0A182GCI3_AEDAL	7160.A0A182GCI3	100	2262.3	RP20_CCG007527	MOR2-PAG1_N domain-containing protein.
626	tr|A0A182GTR5|A0A182GTR5_AEDAL	7160.A0A182GTR5	100	1260.7	RP20_CCG015621	Uncharacterized protein.
627	tr|A0A023ERC5|A0A023ERC5_AEDAL	7160.A0A182H362	59.6	380.9	RP20_CCG020746	AB hydrolase-1 domain-containing protein.
628	tr|A0A182GI38|A0A182GI38_AEDAL	7160.A0A182GI38	100	1685.6	RP20_CCG010296	PHD-type domain-containing protein.
629	UPI0007D6C80B	7160.A0A182GUQ1	100	1380.9	RP20_CCG016099	Spastin; ATP-dependent microtubule severing protein. Microtubule severing may promote reorganization of cellular microtubule arrays and the release of microtubules from the microtubule organizing center following nucleation; Belongs to the AAA ATPase family. Spastin subfamily.
630	tr|A0A023ES09|A0A023ES09_AEDAL	7160.A0A182H022	99.2	782.3	RP20_CCG019013	DAGKc domain-containing protein.
631	UPI0007D60088	7160.A0A182G4V0	100	221.1	RP20_CCG002976	Uncharacterized protein.
632	tr|A0A182GJL3|A0A182GJL3_AEDAL	7160.A0A182GZ34	41.5	473.4	RP20_CCG018455	STAS domain-containing protein.
633	tr|A0A023EKN1|A0A023EKN1_AEDAL	7160.A0A182GAK2	93	324.7	RP20_CCG006404	SAM domain-containing protein.
635	tr|A0A023EVR1|A0A023EVR1_AEDAL	7160.A0A182GTN3	99.2	827.4	RP20_CCG015580	Peptidyl-prolyl cis-trans isomerase; PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides.
636	tr|A0A182GPS6|A0A182GPS6_AEDAL	7160.A0A182GPS6	100	1127.9	RP20_CCG013576	RNase H domain-containing protein.
637	UPI0007D4B0AE	7160.A0A182H022	100	807.7	RP20_CCG019013	DAGKc domain-containing protein.
638	UPI0007D42E1B	7160.A0A182H2D7	100	1158.3	RP20_CCG020338	RNA polymerase II subunit A C-terminal domain phosphatase; This promotes the activity of RNA polymerase II.
639	tr|A0A182GLN1|A0A182GLN1_AEDAL	7160.A0A182GGX8	40.9	489.6	RP20_CCG009707	Anion exchange protein.
640	tr|A0A023EQ67|A0A023EQ67_AEDAL	7160.A0A023EQ67	100	703	RP20_CCG014756	Hydrolase_4 domain-containing protein.
641	tr|A0A182GH29|A0A182GH29_AEDAL	7160.A0A182GH29	100	535.8	RP20_CCG009773	Uncharacterized protein.
642	UPI0007D1A4B6	7160.A0A182G2N8	100	1299.6	RP20_CCG001556	Uncharacterized protein.
643	tr|A0A182HC86|A0A182HC86_AEDAL	7160.A0A182HC86	100	1017.7	RP20_CCG026423	BHLH domain-containing protein.
644	UPI0007D59447	7160.A0A182G352	100	1448.7	RP20_CCG001881	Kinesin-like protein; Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family.
645	UPI0007D291F6	7160.A0A182H7A4	100	875.5	RP20_CCG023271	AB hydrolase-1 domain-containing protein.
646	tr|A0A182GT04|A0A182GT04_AEDAL	7160.A0A182G9V4	98.3	1397.1	RP20_CCG005983	EGF-like domain-containing protein.
647	tr|A0A182HBC4|A0A182HBC4_AEDAL	7160.A0A182HC78	100	365.9	RP20_CCG026402	CHK domain-containing protein.
648	tr|A0A182GDB5|A0A182GDB5_AEDAL	7160.A0A182GDB5	100	1899	RP20_CCG007967	SUN domain-containing protein.
649	UPI0007D30557	7160.A0A182GQQ1	100	574.3	RP20_CCG014061	Uncharacterized protein.
650	UPI0007D15438	7160.A0A182G134	100	279.3	RP20_CCG000408	zf_UBZ domain-containing protein.
651	tr|A0A182H338|A0A182H338_AEDAL	7160.A0A182H338	100	755	RP20_CCG020703	Replication protein A subunit; As part of the heterotrimeric replication protein A complex (RPA/RP-A), binds and stabilizes single-stranded DNA intermediates, that form during DNA replication or upon DNA stress. It prevents their reannealing and in parallel, recruits and activates different proteins and complexes involved in DNA metabolism. Thereby, it plays an essential role both in DNA replication and the cellular response to DNA damage.
652	tr|A0A182GEY8|A0A182GEY8_AEDAL	7160.A0A182GEY8	100	1899	RP20_CCG008758	PAP-associated domain-containing protein.
653	UPI0007D33957	7160.A0A182H1W9	100	181.8	RP20_CCG020086	Uncharacterized protein.
654	tr|A0A182GIB7|A0A182GIB7_AEDAL	7160.A0A182GIB7	100	177.9	RP20_CCG010397	Uncharacterized protein.
655	tr|A0A182GU57|A0A182GU57_AEDAL	7160.A0A182GU57	100	1570.8	RP20_CCG015811	Uncharacterized protein.
656	tr|A0A1W7R512|A0A1W7R512_AEDAL	7160.A0A182H537	97.5	367.9	RP20_CCG021886	ZAD domain-containing protein.
657	UPI0007D120FE	7160.A0A182GVH2	100	1422.1	RP20_CCG016461	Uncharacterized protein.
658	tr|A0A023EGI5|A0A023EGI5_AEDAL	7160.A0A023EGI5	100	276.9	RP20_CCG012262	Putative secreted protein.
659	UPI0007D3B6E2	7160.A0A182HEH2	100	2453.3	RP20_CCG027878	Rab-GAP TBC domain-containing protein.
660	tr|A0A023EDA0|A0A023EDA0_AEDAL	7160.A0A182GDC3	100	82.8	RP20_CCG007976	Uncharacterized protein.
661	tr|A0A023EHR1|A0A023EHR1_AEDAL	7160.A0A182GKL0	99.4	306.2	RP20_CCG019921	TM2 domain-containing protein.
662	tr|A0A023EWR1|A0A023EWR1_AEDAL	7160.A0A182G6V7	96.5	1877.4	RP20_CCG004244	Transket_pyr domain-containing protein.
663	UPI0007D5D4A6	7160.A0A182GM87	100	1766.9	RP20_CCG012365	Uncharacterized protein.
664	tr|A0A1W7R5W0|A0A1W7R5W0_AEDAL	7160.A0A182GQU6	32.7	94.4	RP20_CCG014126	Uncharacterized protein.
665	UPI0007D59D7A	7160.A0A182H5B7	100	781.9	RP20_CCG022027	NAD(P)-bd_dom domain-containing protein.
666	UPI0007D19DE6	7160.A0A182HCS9	100	995.3	RP20_CCG026758	Reverse transcriptase Ty1/copia-type domain-containing protein.
667	tr|A0A182G4J4|A0A182G4J4_AEDAL	7160.A0A182G4J4	100	1110.9	RP20_CCG002759	Acetyl-coenzyme A synthetase.
668	tr|A0A182GD72|A0A182GD72_AEDAL	7160.A0A182GD72	100	744.6	RP20_CCG007886	Protein cactus (TOLL pathway signalling).
669	tr|A0A023EMA2|A0A023EMA2_AEDAL	7160.A0A182H186	96.4	387.9	RP20_CCG019692	Uncharacterized protein.
670	UPI0007D13099	7160.A0A182H540	100	827	RP20_CCG021891	Fork-head domain-containing protein.
671	UPI0007D558AC	7160.A0A182GPT4	100	1010.4	RP20_CCG013590	Glutathione synthetase.
672	tr|A0A182GK33|A0A182GK33_AEDAL	7160.A0A182GK33	100	633.6	RP20_CCG011302	Uncharacterized protein.
673	tr|A0A182GUD0|A0A182GUD0_AEDAL	7160.A0A182GUD0	100	407.9	RP20_CCG015915	EF-hand domain-containing protein.
674	tr|A0A1W7R6Y6|A0A1W7R6Y6_AEDAL	7160.A0A182GDY7	100	245.4	RP20_CCG008258	BACK domain-containing protein.
675	UPI0007D30AB1	7160.A0A182GL33	100	411.8	RP20_CCG011773	Uncharacterized protein.
676	tr|A0A182GMV3|A0A182GMV3_AEDAL	7160.A0A182GMV3	100	1737.2	RP20_CCG012680	SAP130_C domain-containing protein.
677	tr|A0A182G737|A0A182G737_AEDAL	7160.A0A182G737	100	1966	RP20_CCG004387	Uncharacterized protein.
678	tr|A0A023EV20|A0A023EV20_AEDAL	7160.A0A182GQP1	98.5	1503.4	RP20_CCG014045	Aminopeptidase.
679	UPI0007D3E97E	7160.A0A182H7I4	100	1836.2	RP20_CCG023410	TPR_REGION domain-containing protein.
681	UPI0007D362FF	7160.A0A182GW84	100	404.1	RP20_CCG016899	Ig-like domain-containing protein.
682	tr|A0A182G3B9|A0A182G3B9_AEDAL	7160.A0A182G3B9	100	4692.5	RP20_CCG002028	Uncharacterized protein.
683	tr|A0A023EWG1|A0A023EWG1_AEDAL	7160.A0A182GVG6	99.6	1027.3	RP20_CCG016454	Arf-GAP domain-containing protein.
684	UPI0007D3AAFD	7160.A0A182GY22	100	1846.2	RP20_CCG017917	Uncharacterized protein.
685	tr|A0A182G2A3|A0A182G2A3_AEDAL	7160.A0A182G2A3	100	931.8	RP20_CCG001269	Uncharacterized protein.
686	tr|A0A182GBI8|A0A182GBI8_AEDAL	7160.A0A182GIN2	99.9	2617.8	RP20_CCG010567	Uncharacterized protein.
687	UPI0007D1EB74	7160.A0A182GII8	100	423.3	RP20_CCG010498	Uncharacterized protein.
688	tr|A0A182H3G2|A0A182H3G2_AEDAL	7160.A0A182H3G2	100	639.4	RP20_CCG020921	NAD-dependent protein deacylase; NAD-dependent protein deacylase. Catalyzes the NAD-dependent hydrolysis of acyl groups from lysine residues; Belongs to the sirtuin family. Class II subfamily.
689	UPI0007D56640	7160.A0A182HET8	100	1638.2	RP20_CCG028127	C2H2-type domain-containing protein.
690	tr|A0A1W7R640|A0A1W7R640_AEDAL	7160.A0A182HF73	25.3	138.3	RP20_CCG028398	Reverse transcriptase domain-containing protein.
691	tr|A0A023EFB9|A0A023EFB9_AEDAL	7160.A0A182G4H0	98	319.7	RP20_CCG002728	Protein quiver.
693	UPI0007D2C9A4	7160.A0A182H4L0	100	874	RP20_CCG021586	AB hydrolase-1 domain-containing protein.
694	tr|A0A1W7R8A2|A0A1W7R8A2_AEDAL	7160.A0A182GNU5	81.9	184.9	RP20_CCG013127	PA2c domain-containing protein.
695	UPI0007D122E6	7160.A0A182H391	100	379.8	RP20_CCG020801	ZZ-type domain-containing protein.
696	UPI0007D3F6D1	7160.A0A182GR85	100	1237.2	RP20_CCG014302	Uncharacterized protein.
697	tr|A0A023ENA7|A0A023ENA7_AEDAL	7160.A0A182GPF1	98.8	501.9	RP20_CCG013415	Uncharacterized protein.
698	UPI0007D49A32	7160.A0A182GUY8	100	1944.1	RP20_CCG016202	Phospholipid-transporting ATPase; Belongs to the cation transport ATPase (P-type) (TC 3.A.3) family. Type IV subfamily.
699	tr|A0A182GRH9|A0A182GRH9_AEDAL	7160.A0A182GRH9	100	1529.2	RP20_CCG014445	Uncharacterized protein.
700	UPI0007D47B73	7160.A0A182GZG4	100	736.9	RP20_CCG018673	C2H2-type domain-containing protein.
701	tr|A0A182GY58|A0A182GY58_AEDAL	7160.A0A182GY58	100	283.9	RP20_CCG017991	FAS1 domain-containing protein.
702	tr|A0A1W7R6E4|A0A1W7R6E4_AEDAL	7160.A0A182GI84	29.9	258.8	RP20_CCG010352	Reverse transcriptase domain-containing protein.
703	tr|A0A1W7R5M8|A0A1W7R5M8_AEDAL	7160.A0A182GM03	62.8	245.4	RP20_CCG012239	Integrase catalytic domain-containing protein.
704	tr|A0A182GJD7|A0A182GJD7_AEDAL	7160.A0A182GJD7	100	3187.5	RP20_CCG010956	Uncharacterized protein.
705	UPI0007D36548	7160.A0A182H4Q0	100	349	RP20_CCG021652	SERPIN domain-containing protein; Belongs to the serpin family.
706	tr|A0A182H2B4|A0A182H2B4_AEDAL	7160.A0A182H2B4	100	576.2	RP20_CCG020309	DUF1758 domain-containing protein.
707	tr|A0A182GPX9|A0A182GPX9_AEDAL	7160.A0A182GPX9	100	607.4	RP20_CCG013663	Integrase catalytic domain-containing protein.
708	tr|A0A182G9F1|A0A182G9F1_AEDAL	7160.A0A182G9F1	100	1697.9	RP20_CCG005712	Uncharacterized protein.
709	UPI0007D3F6E1	7160.A0A182GDL6	100	876.7	RP20_CCG008086	Integrase catalytic domain-containing protein.
710	tr|A0A182HCT5|A0A182HCT5_AEDAL	7160.A0A182HCT5	100	1444.9	RP20_CCG026764	Uncharacterized protein.
711	UPI0007D13DC8	7160.A0A182H7E8	100	775.4	RP20_CCG023342	Uncharacterized protein.
712	tr|A0A182GV08|A0A182GV08_AEDAL	7160.A0A182GV08	100	649	RP20_CCG016231	DUF4149 domain-containing protein.
713	UPI0007D19060	7160.A0A182H811	100	520	RP20_CCG023738	Peptidase S1 domain-containing protein.
714	tr|A0A023EUT3|A0A023EUT3_AEDAL	7160.A0A182GWA7	98.1	1061.6	RP20_CCG016956	Sodium/hydrogen exchanger; Belongs to the monovalent cation:proton antiporter 1 (CPA1) transporter (TC 2.A.36) family.
715	tr|A0A182GZ11|A0A182GZ11_AEDAL	7160.A0A182GZ11	100	929.1	RP20_CCG018421	BTB domain-containing protein.
716	tr|A0A182HA79|A0A182HA79_AEDAL	7160.A0A182HA79	100	3631.3	RP20_CCG025159	SWIM-type domain-containing protein.
717	tr|A0A023EV26|A0A023EV26_AEDAL	7160.A0A182HEJ7	88.8	322.8	RP20_CCG027949	PAS domain-containing protein.
719	tr|A0A1W7R654|A0A1W7R654_AEDAL	7160.A0A182GBY5	39.7	395.6	RP20_CCG007211	Reverse transcriptase domain-containing protein.
720	tr|A0A182H7J3|A0A182H7J3_AEDAL	7160.A0A182H7J3	100	446	RP20_CCG023425	Uncharacterized protein.
721	tr|A0A182HB08|A0A182HB08_AEDAL	7160.A0A182HB08	100	216.1	RP20_CCG025628	Uncharacterized protein.
722	tr|A0A023EQI9|A0A023EQI9_AEDAL	7160.A0A182GB21	94.9	594	RP20_CCG006713	S5A_REDUCTASE domain-containing protein.
723	UPI0007D28036	7160.A0A182HBD0	100	1162.9	RP20_CCG025859	MI domain-containing protein.
724	tr|A0A023EVU3|A0A023EVU3_AEDAL	7160.A0A182H581	37.7	226.5	RP20_CCG021961	SERPIN domain-containing protein; Belongs to the serpin family.
724	tr|A0A023EVU3|A0A023EVU3_AEDAL	7160.A0A182H581	48.5	79.7	RP20_CCG021961	SERPIN domain-containing protein; Belongs to the serpin family.
725	tr|A0A182H5J7|A0A182H5J7_AEDAL	7160.A0A182H5J7	100	310.1	RP20_CCG022170	OTU domain-containing protein.
726	tr|A0A023ET90|A0A023ET90_AEDAL	7160.A0A182GZ08	84	859.4	RP20_CCG018418	PlsC domain-containing protein.
727	tr|A0A182GS49|A0A182GS49_AEDAL	7160.A0A182GS49	100	994.6	RP20_CCG014779	RBR-type E3 ubiquitin transferase.
728	tr|A0A182GTM6|A0A182GTM6_AEDAL	7160.A0A182GTM7	71.5	660.2	RP20_CCG015568	Cystathionine beta-synthase; Belongs to the cysteine synthase/cystathionine beta- synthase family.
729	tr|A0A023EVH8|A0A023EVH8_AEDAL	7160.A0A182GZY2	82.3	440.3	RP20_CCG018958	Uncharacterized protein.
730	tr|A0A182GB50|A0A182GB50_AEDAL	7160.A0A182GB50	100	916	RP20_CCG006763	Integrase catalytic domain-containing protein.
731	tr|A0A023EJK9|A0A023EJK9_AEDAL	7160.A0A023EJK9	100	415.2	RP20_CCG026399	Putative gtpase.
732	tr|A0A023EQB6|A0A023EQB6_AEDAL	7160.A0A182GNX0	99.4	335.9	RP20_CCG013157	Uncharacterized protein.
733	tr|Q6DLT4|Q6DLT4_AEDAL	7160.A0A182G1I1	99.6	3469.9	RP20_CCG000723	Sodium channel protein; Mediates the voltage-dependent sodium ion permeability of excitable membranes. Assuming opened or closed conformations in response to the voltage difference across the membrane, the protein forms a sodium-selective channel through which Na(+) ions may pass in accordance with their electrochemical gradient.
734	tr|A0A023EQQ3|A0A023EQQ3_AEDAL	7160.A0A182GMS9	74.1	519.2	RP20_CCG012629	Lipid_DES domain-containing protein; Belongs to the fatty acid desaturase type 1 family. DEGS subfamily.
736	tr|A0A182GER9|A0A182GER9_AEDAL	7160.A0A182GER9	100	1291.6	RP20_CCG008658	GCFC domain-containing protein.
737	tr|A0A182HC27|A0A182HC27_AEDAL	7160.A0A182H8T1	99.4	1109	RP20_CCG024251	B30.2/SPRY domain-containing protein.
738	tr|A0A182GE25|A0A182GE25_AEDAL	7160.A0A182GE25	100	2479.9	RP20_CCG008318	USP domain-containing protein; Belongs to the peptidase C19 family.
740	tr|A0A182GT83|A0A182GT83_AEDAL	7160.A0A182GT83	100	701.8	RP20_CCG015350	Reverse transcriptase domain-containing protein.
741	tr|A0A1W7R699|A0A1W7R699_AEDAL	7160.A0A182G158	35.4	529.6	RP20_CCG000451	Uncharacterized protein.
742	tr|A0A023EE18|A0A023EE18_AEDAL	7160.A0A023EE18	100	238	RP20_CCG009017	Uncharacterized protein.
743	tr|A0A182GZ08|A0A182GZ08_AEDAL	7160.A0A182GZ08	100	1080.5	RP20_CCG018418	PlsC domain-containing protein.
744	UPI0007D29919	7160.A0A182G1E4	100	310.8	RP20_CCG000613	Uncharacterized protein.
745	UPI0007D1BAB2	7160.A0A182G2Q0	100	1033.1	RP20_CCG001575	E3 ubiquitin-protein ligase parkin; Functions within a multiprotein E3 ubiquitin ligase complex, catalyzing the covalent attachment of ubiquitin moieties onto substrate proteins; Belongs to the RBR family. Parkin subfamily.
746	UPI0007D36F11	7160.A0A182GY39	100	857.8	RP20_CCG017953	Uncharacterized protein.
747	tr|A0A182GMI5|A0A182GMI5_AEDAL	7160.A0A182GMX4	34.8	110.5	RP20_CCG012702	Uncharacterized protein.
748	tr|A0A182H2S5|A0A182H2S5_AEDAL	7160.A0A182H2S5	100	166.4	RP20_CCG020539	Uncharacterized protein.
749	UPI0007D149C1	7160.A0A182GA53	100	700.3	RP20_CCG006156	Uncharacterized protein.
750	UPI0007D2AB41	7160.A0A182GGX6	100	1489.9	RP20_CCG009705	Elongation factor G, mitochondrial; Mitochondrial GTPase that catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post-translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome.
751	tr|A0A182G6D5|A0A182G6D5_AEDAL	7160.A0A182G6D5	100	645.6	RP20_CCG003951	Reverse transcriptase Ty1/copia-type domain-containing protein.
752	UPI0007D25FD8	7160.A0A182GWG4	100	800.8	RP20_CCG017036	MOSC domain-containing protein.
753	tr|A0A182GHU9|A0A182GHU9_AEDAL	7160.A0A182GHU9	100	3361.2	RP20_CCG010187	Uncharacterized protein.
754	tr|A0A182GKK1|A0A182GKK1_AEDAL	7160.A0A182GLJ0	99.9	1369	RP20_CCG012009	Uncharacterized protein.
755	tr|A0A1W7R6I3|A0A1W7R6I3_AEDAL	7160.A0A182GM87	35.9	291.6	RP20_CCG012365	Uncharacterized protein.
756	UPI0007D6697C	7160.A0A182GRU6	100	351.3	RP20_CCG014643	Fibronectin type-III domain-containing protein.
757	tr|A0A023ER33|A0A023ER33_AEDAL	7160.A0A023ER33	100	749.2	RP20_CCG009155	Putative 26s proteasome regulatory complex subunit.
758	tr|A0A182GUX7|A0A182GUX7_AEDAL	7160.A0A182GUX7	100	2134.4	RP20_CCG016191	Uncharacterized protein.
760	tr|A0A182H657|A0A182H657_AEDAL	7160.A0A182H657	100	3069.3	RP20_CCG022524	Uncharacterized protein.
761	UPI0007D35244	7160.A0A182H1J3	100	206.1	RP20_CCG019875	IF rod domain-containing protein; Belongs to the intermediate filament family.
762	tr|A0A182GAZ9|A0A182GAZ9_AEDAL	7160.A0A182GAZ9	100	1659.4	RP20_CCG006673	Retrotrans_gag domain-containing protein.
763	tr|A0A182H4Y9|A0A182H4Y9_AEDAL	7160.A0A182GX42	42.6	234.6	RP20_CCG017400	Uncharacterized protein.
764	tr|A0A182GGV5|A0A182GGV5_AEDAL	7160.A0A182GGV5	100	523.1	RP20_CCG009682	Integrase catalytic domain-containing protein.
765	tr|A0A182GC25|A0A182GC25_AEDAL	7160.A0A182GC25	100	850.1	RP20_CCG007284	Glyco_tran_10_N domain-containing protein.
766	tr|A0A182GBX9|A0A182GBX9_AEDAL	7160.A0A182G3N7	99.6	1051.2	RP20_CCG002233	Uncharacterized protein.
767	tr|A0A1W7R6V5|A0A1W7R6V5_AEDAL	7160.A0A182GYP6	29.1	101.3	RP20_CCG018278	BTB domain-containing protein.
768	tr|A0A182H9L9|A0A182H9L9_AEDAL	7160.A0A182H9L9	100	1253.8	RP20_CCG024773	UBA domain-containing protein.
769	UPI0007D2635C	7160.A0A182G6M7	100	355.5	RP20_CCG004117	Uncharacterized protein.
770	tr|A0A023ECJ9|A0A023ECJ9_AEDAL	7160.A0A023ECJ9	100	189.9	RP20_CCG026969	HIG1 domain-containing protein.
771	tr|A0A182H0V3|A0A182H0V3_AEDAL	7160.A0A182H0V3	100	4169.4	RP20_CCG019454	RTTN_N domain-containing protein.
772	UPI0007D1D115	7160.A0A182GRR4	100	934.5	RP20_CCG014586	Uncharacterized protein; Belongs to the MAGUK family.
773	tr|A0A182G6D8|A0A182G6D8_AEDAL	7160.A0A182G6D8	100	219.9	RP20_CCG003954	DUF4219 domain-containing protein.
774	tr|A0A182H3K3|A0A182H3K3_AEDAL	7160.A0A182H3K3	100	752.3	RP20_CCG020979	U2 snRNP auxiliary factor large subunit; Necessary for the splicing of pre-mRNA. Belongs to the splicing factor SR family.
775	tr|A0A023EVB3|A0A023EVB3_AEDAL	7160.A0A182H338	99.5	752.7	RP20_CCG020703	Replication protein A subunit; As part of the heterotrimeric replication protein A complex (RPA/RP-A), binds and stabilizes single-stranded DNA intermediates, that form during DNA replication or upon DNA stress. It prevents their reannealing and in parallel, recruits and activates different proteins and complexes involved in DNA metabolism. Thereby, it plays an essential role both in DNA replication and the cellular response to DNA damage.
776	tr|A0A182GPU8|A0A182GPU8_AEDAL	7160.A0A182GPU8	100	1537.7	RP20_CCG013614	ANK_REP_REGION domain-containing protein.
777	tr|A0A182H656|A0A182H656_AEDAL	7160.A0A182H656	100	248.1	RP20_CCG022522	FLYWCH-type domain-containing protein.
778	UPI0007D5A7D8	7160.A0A182GZ59	100	369.8	RP20_CCG018493	MFS domain-containing protein.
780	tr|A0A023EQ28|A0A023EQ28_AEDAL	7160.A0A182HC72	87.7	343.6	RP20_CCG026396	Uncharacterized protein.
781	UPI0007D5C53E	7160.A0A182HEP5	100	927.5	RP20_CCG028043	Protein kinase domain-containing protein.
782	tr|A0A182GLX2|A0A182GLX2_AEDAL	7160.A0A182GLX2	100	262.3	RP20_CCG012181	FLYWCH-type domain-containing protein.
783	tr|A0A182H3K8|A0A182H3K8_AEDAL	7160.A0A182H3K8	100	872.1	RP20_CCG020989	Integrase catalytic domain-containing protein.
784	UPI0007D1F8F3	7160.A0A182GGU3	100	698.4	RP20_CCG009668	Uncharacterized protein.
785	UPI0007D58AE7	7160.A0A182GEV4	100	478.8	RP20_CCG008706	Uncharacterized protein.
786	UPI0007D2ADFA	7160.A0A182H958	100	1367.4	RP20_CCG024488	Uncharacterized protein.
787	UPI0007D1E9E9	7160.A0A182HAG7	100	1000	RP20_CCG025297	Uncharacterized protein.
788	tr|A0A1W7R8A8|A0A1W7R8A8_AEDAL	7160.A0A182GZY2	89.5	820.1	RP20_CCG018958	Uncharacterized protein.
789	tr|A0A182GKQ4|A0A182GKQ4_AEDAL	7160.A0A182GKQ4	100	1032.7	RP20_CCG011598	Uncharacterized protein.
790	UPI0007D12F27	7160.A0A182GBE1	100	726.9	RP20_CCG006898	Uncharacterized protein.
791	tr|A0A182HFD9|A0A182HFD9_AEDAL	7160.A0A182HFD9	100	1059.3	RP20_CCG028516	Fam20C domain-containing protein.
792	UPI0007D37242	7160.A0A182GLC9	100	357.1	RP20_CCG011919	Uncharacterized protein.
793	tr|A0A182GPT7|A0A182GPT7_AEDAL	7160.A0A182GPT7	100	206.1	RP20_CCG013595	Uncharacterized protein.
794	UPI0007D64A26	7160.A0A182G6N6	100	2060	RP20_CCG004132	Uncharacterized protein.
795	tr|A0A1W7R6K0|A0A1W7R6K0_AEDAL	7160.A0A182GM87	36.6	301.2	RP20_CCG012365	Uncharacterized protein.
796	tr|A0A182GKJ0|A0A182GKJ0_AEDAL	7160.A0A182GKJ0	100	1259.6	RP20_CCG011501	Uncharacterized protein.
