"uniprot_id","species","mirna","term_ID","term_description","observed_gene_count","background_gene_count","strength","signal","false_discovery_rate","matching_proteins_labels_network","annotation_stringdb","protein_name_uniprot","cc_function_uniprot","go_p_uniprot","go_f_uniprot","description_eggnog","preferred_name_eggnog","pfams_eggnog","interpro_description_ips","signature_description_ips","dataset","category_of_interest","enrichment_method","protein_db","taxon_id","assembly_name","stringdb_id"
"A0A182GK16","Aedes albopictus","aal-mir-4728-5p","CL:10081","mRNA cleavage factor complex, and Protein suppressor of sable-like",5,20,1.46,0.61,0.0059,"RP20_CCG011270","CPSF_A domain-containing protein.","Cleavage and polyadenylation specificity factor subunit 1",NA,NA,"nucleic acid binding","Mono-functional DNA-alkylating methyl methanesulfonate N-term","CPSF1","CPSF_A,MMS1_N","RSE1/DDB1/CPSF1, second beta-propeller","RSE1/DDB1/CPSF1 second beta-propeller","Local Network Cluster String",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GMD7","Aedes albopictus","aal-mir-4728-5p","CL:10081","mRNA cleavage factor complex, and Protein suppressor of sable-like",5,20,1.46,0.61,0.0059,"RP20_CCG012454","RRM domain-containing protein.","Cleavage and polyadenylation specificity factor subunit 6",NA,"mRNA processing","RNA binding","RNA recognition motif","CPSF6","RRM_1","CPSF6/7, RSLD domain, N-terminal region","CPSF6-like, RSLD domain, N-terminal region","Local Network Cluster String",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182HDC1","Aedes albopictus","aal-mir-4728-5p","CL:10081","mRNA cleavage factor complex, and Protein suppressor of sable-like",5,20,1.46,0.61,0.0059,"RP20_CCG027115","Poly(A) polymerase; Polymerase that creates the 3'-poly(A) tail of mRNA's.","Poly(A) polymerase","Polymerase that creates the 3'-poly(A) tail of mRNA's","mRNA processing; RNA 3'-end processing","ATP binding; metal ion binding; poly(A) RNA polymerase activity; RNA binding","Polymerase","hrg","NTP_transf_2,PAP_RNA-bind,PAP_central","Poly(A) polymerase, RNA-binding domain","Poly(A) polymerase predicted RNA binding domain","Local Network Cluster String",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182G5M6","Aedes albopictus","aal-mir-970-3p","CL:11834","Mixed, incl. Attenuation phase, and Cyclosporin A binding",3,14,2.15,0.93,0.006,"RP20_CCG003480","Uncharacterized protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local Network Cluster String",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182G5Y8","Aedes albopictus","aal-mir-970-3p","CL:11834","Mixed, incl. Attenuation phase, and Cyclosporin A binding",3,14,2.15,0.93,0.006,"RP20_CCG003693","SER_THR_PHOSPHATASE domain-containing protein.","protein-serine/threonine phosphatase",NA,NA,"metal ion binding; protein serine/threonine phosphatase activity","PPP5 TPR repeat region","PPP5C","Metallophos,PPP5,TPR_1,TPR_8","Calcineurin-like, phosphoesterase domain","Calcineurin-like phosphoesterase","Local Network Cluster String",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182HB57","Aedes albopictus","aal-mir-970-3p","CL:11834","Mixed, incl. Attenuation phase, and Cyclosporin A binding",3,14,2.15,0.93,0.006,"RP20_CCG025714","HATPase_c domain-containing protein.","Heat shock protein 83",NA,NA,"ATP binding; ATP hydrolysis activity; ATP-dependent protein folding chaperone; unfolded protein binding","Heat shock protein","HSP90AB1","HATPase_c,HSP90",NA,"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase","Local Network Cluster String",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GJU2","Aedes albopictus","aal-mir-622","MAP-5694530","Cargo concentration in the ER",5,36,1.36,0.62,0.0063,"RP20_CCG011177","SERPIN domain-containing protein; Belongs to the serpin family.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reactome",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GSS4","Aedes albopictus","aal-mir-622","MAP-5694530","Cargo concentration in the ER",5,36,1.36,0.62,0.0063,"RP20_CCG015087","Protein transport protein SEC23; Component of the coat protein complex II (COPII) which promotes the formation of transport vesicles from the endoplasmic reticulum (ER). The coat has two main functions, the physical deformation of the endoplasmic reticulum membrane into vesicles and the selection of cargo molecules; Belongs to the SEC23/SEC24 family. SEC23 subfamily.","Protein transport protein SEC23","Component of the coat protein complex II (COPII) which promotes the formation of transport vesicles from the endoplasmic reticulum (ER). The coat has two main functions, the physical deformation of the endoplasmic reticulum membrane into vesicles and the selection of cargo molecules","COPII-coated vesicle cargo loading; intracellular protein transport","GTPase activator activity; zinc ion binding","Protein transport protein sec23","SEC23A","Gelsolin,Sec23_BS,Sec23_helical,Sec23_trunk,zf-Sec23_Sec24","Sec23/Sec24, beta-sandwich","Sec23/Sec24 beta-sandwich domain","Reactome",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182H4Q0","Aedes albopictus","aal-mir-622","MAP-5694530","Cargo concentration in the ER",5,36,1.36,0.62,0.0063,"RP20_CCG021652","SERPIN domain-containing protein; Belongs to the serpin family.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reactome",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182H4Q1","Aedes albopictus","aal-mir-622","MAP-5694530","Cargo concentration in the ER",5,36,1.36,0.62,0.0063,"RP20_CCG021653","SERPIN domain-containing protein; Belongs to the serpin family.",NA,NA,NA,"serine-type endopeptidase inhibitor activity","Belongs to the serpin family",NA,"Serpin","Serpin domain","Serpin (serine protease inhibitor)","Reactome",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182H581","Aedes albopictus","aal-mir-622","MAP-5694530","Cargo concentration in the ER",5,36,1.36,0.62,0.0063,"RP20_CCG021961","SERPIN domain-containing protein; Belongs to the serpin family.",NA,NA,NA,"serine-type endopeptidase inhibitor activity","Belongs to the serpin family","SRPN16","Serpin","Serpin domain","Serpin (serine protease inhibitor)","Reactome",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182G2Q1","Aedes albopictus","aal-mir-4728-5p","MAP-75067","Processing of Capped Intronless Pre-mRNA",5,29,1.3,0.59,0.0065,"RP20_CCG001576","Cleavage and polyadenylation specificity factor subunit 5; Component of the cleavage factor Im (CFIm) complex that functions as an activator of the pre-mRNA 3'-end cleavage and polyadenylation processing required for the maturation of pre-mRNA into functional mRNAs. CFIm contributes to the recruitment of multiprotein complexes on specific sequences on the pre-mRNA 3'-end, so called cleavage and polyadenylation signals (pA signals). Most pre-mRNAs contain multiple pA signals, resulting in alternative cleavage and polyadenylation (APA) producing mRNAs with variable 3'-end formation. The  [...]","Cleavage and polyadenylation specificity factor subunit 5","Component of the cleavage factor Im (CFIm) complex that functions as an activator of the pre-mRNA 3'-end cleavage and polyadenylation processing required for the maturation of pre-mRNA into functional mRNAs. CFIm contributes to the recruitment of multiprotein complexes on specific sequences on the pre-mRNA 3'-end, so called cleavage and polyadenylation signals (pA signals). Most pre-mRNAs contain multiple pA signals, resulting in alternative cleavage and polyadenylation (APA) producing mRNAs with variable 3'-end formation. The CFIm complex acts as a key regulator of cleavage and polyadenylation site choice during APA through its binding to 5'-UGUA-3' elements localized in the 3'-untranslated region (UTR) for a huge number of pre-mRNAs","mRNA 3'-end processing","mRNA binding","Pre-mrna cleavage factor im, 25kD subunit","NUDT21","NUDIX_2","Cleavage/polyadenylation specificity factor subunit 5","Nucleotide hydrolase","Reactome",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GIN2","Aedes albopictus","aal-mir-4728-5p","MAP-75067","Processing of Capped Intronless Pre-mRNA",5,29,1.3,0.59,0.0065,"RP20_CCG010567","Uncharacterized protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reactome",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GK16","Aedes albopictus","aal-mir-4728-5p","MAP-75067","Processing of Capped Intronless Pre-mRNA",5,29,1.3,0.59,0.0065,"RP20_CCG011270","CPSF_A domain-containing protein.","Cleavage and polyadenylation specificity factor subunit 1",NA,NA,"nucleic acid binding","Mono-functional DNA-alkylating methyl methanesulfonate N-term","CPSF1","CPSF_A,MMS1_N","RSE1/DDB1/CPSF1, second beta-propeller","RSE1/DDB1/CPSF1 second beta-propeller","Reactome",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GMD7","Aedes albopictus","aal-mir-4728-5p","MAP-75067","Processing of Capped Intronless Pre-mRNA",5,29,1.3,0.59,0.0065,"RP20_CCG012454","RRM domain-containing protein.","Cleavage and polyadenylation specificity factor subunit 6",NA,"mRNA processing","RNA binding","RNA recognition motif","CPSF6","RRM_1","CPSF6/7, RSLD domain, N-terminal region","CPSF6-like, RSLD domain, N-terminal region","Reactome",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182HDC1","Aedes albopictus","aal-mir-4728-5p","MAP-75067","Processing of Capped Intronless Pre-mRNA",5,29,1.3,0.59,0.0065,"RP20_CCG027115","Poly(A) polymerase; Polymerase that creates the 3'-poly(A) tail of mRNA's.","Poly(A) polymerase","Polymerase that creates the 3'-poly(A) tail of mRNA's","mRNA processing; RNA 3'-end processing","ATP binding; metal ion binding; poly(A) RNA polymerase activity; RNA binding","Polymerase","hrg","NTP_transf_2,PAP_RNA-bind,PAP_central","Poly(A) polymerase, RNA-binding domain","Poly(A) polymerase predicted RNA binding domain","Reactome",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182G2Q1","Aedes albopictus","aal-mir-4728-5p","GOCC:0005849","mRNA cleavage factor complex",4,14,1.52,0.59,0.007,"RP20_CCG001576","Cleavage and polyadenylation specificity factor subunit 5; Component of the cleavage factor Im (CFIm) complex that functions as an activator of the pre-mRNA 3'-end cleavage and polyadenylation processing required for the maturation of pre-mRNA into functional mRNAs. CFIm contributes to the recruitment of multiprotein complexes on specific sequences on the pre-mRNA 3'-end, so called cleavage and polyadenylation signals (pA signals). Most pre-mRNAs contain multiple pA signals, resulting in alternative cleavage and polyadenylation (APA) producing mRNAs with variable 3'-end formation. The  [...]","Cleavage and polyadenylation specificity factor subunit 5","Component of the cleavage factor Im (CFIm) complex that functions as an activator of the pre-mRNA 3'-end cleavage and polyadenylation processing required for the maturation of pre-mRNA into functional mRNAs. CFIm contributes to the recruitment of multiprotein complexes on specific sequences on the pre-mRNA 3'-end, so called cleavage and polyadenylation signals (pA signals). Most pre-mRNAs contain multiple pA signals, resulting in alternative cleavage and polyadenylation (APA) producing mRNAs with variable 3'-end formation. The CFIm complex acts as a key regulator of cleavage and polyadenylation site choice during APA through its binding to 5'-UGUA-3' elements localized in the 3'-untranslated region (UTR) for a huge number of pre-mRNAs","mRNA 3'-end processing","mRNA binding","Pre-mrna cleavage factor im, 25kD subunit","NUDT21","NUDIX_2","Cleavage/polyadenylation specificity factor subunit 5","Nucleotide hydrolase","Subcellular Location",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GIN2","Aedes albopictus","aal-mir-4728-5p","GOCC:0005849","mRNA cleavage factor complex",4,14,1.52,0.59,0.007,"RP20_CCG010567","Uncharacterized protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Subcellular Location",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GK16","Aedes albopictus","aal-mir-4728-5p","GOCC:0005849","mRNA cleavage factor complex",4,14,1.52,0.59,0.007,"RP20_CCG011270","CPSF_A domain-containing protein.","Cleavage and polyadenylation specificity factor subunit 1",NA,NA,"nucleic acid binding","Mono-functional DNA-alkylating methyl methanesulfonate N-term","CPSF1","CPSF_A,MMS1_N","RSE1/DDB1/CPSF1, second beta-propeller","RSE1/DDB1/CPSF1 second beta-propeller","Subcellular Location",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GMD7","Aedes albopictus","aal-mir-4728-5p","GOCC:0005849","mRNA cleavage factor complex",4,14,1.52,0.59,0.007,"RP20_CCG012454","RRM domain-containing protein.","Cleavage and polyadenylation specificity factor subunit 6",NA,"mRNA processing","RNA binding","RNA recognition motif","CPSF6","RRM_1","CPSF6/7, RSLD domain, N-terminal region","CPSF6-like, RSLD domain, N-terminal region","Subcellular Location",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182G2A3","Aedes albopictus","aal-mir-4728-5p","GO:0010033","Response to organic substance",17,510,0.59,0.47,0.0075,"RP20_CCG001269","Uncharacterized protein.",NA,NA,"anatomical structure morphogenesis; cell differentiation",NA,"Fibronectin type 3 domain","NCAM2","I-set,Ig_3,fn3","Fibronectin type III","Fibronectin type III domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182G786","Aedes albopictus","aal-mir-4728-5p","GO:0010033","Response to organic substance",17,510,0.59,0.47,0.0075,"RP20_CCG004462","RING-CH-type domain-containing protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182G9G7","Aedes albopictus","aal-mir-4728-5p","GO:0010033","Response to organic substance",17,510,0.59,0.47,0.0075,"RP20_CCG005741","Protein kinase C; Belongs to the protein kinase superfamily. AGC Ser/Thr protein kinase family. PKC subfamily.","protein kinase C",NA,NA,"ATP binding; diacylglycerol-dependent serine/threonine kinase activity; zinc ion binding","Protein kinase c",NA,"C1_1,C2,Pkinase,Pkinase_C","Protein kinase, C-terminal","Protein kinase C terminal domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GDP6","Aedes albopictus","aal-mir-4728-5p","GO:0010033","Response to organic substance",17,510,0.59,0.47,0.0075,"RP20_CCG008130","Glycogen [starch] synthase; Transfers the glycosyl residue from UDP-Glc to the non- reducing end of alpha-1,4-glucan.","Glycogen [starch] synthase","Transfers the glycosyl residue from UDP-Glc to the non-reducing end of alpha-1,4-glucan","glycogen biosynthetic process","alpha-1,4-glucan glucosyltransferase (UDP-glucose donor) activity","Transfers the glycosyl residue from UDP-Glc to the non- reducing end of alpha-1,4-glucan","GYS2","Glycogen_syn","Glycogen synthase","Glycogen synthase","GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GE86","Aedes albopictus","aal-mir-4728-5p","GO:0010033","Response to organic substance",17,510,0.59,0.47,0.0075,"RP20_CCG008406","RRM domain-containing protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GIH3","Aedes albopictus","aal-mir-4728-5p","GO:0010033","Response to organic substance",17,510,0.59,0.47,0.0075,"RP20_CCG010480","Uncharacterized protein.",NA,NA,"adiponectin-activated signaling pathway","signaling receptor activity","Adiponectin receptor","ADIPOR2","HlyIII","AdipoR/Haemolysin-III-related","Haemolysin-III related","GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GLJ0","Aedes albopictus","aal-mir-4728-5p","GO:0010033","Response to organic substance",17,510,0.59,0.47,0.0075,"RP20_CCG012009","Uncharacterized protein.",NA,NA,NA,"nuclear receptor activity; sequence-specific DNA binding; zinc ion binding","Nuclear hormone receptor ftz-f1 beta","Hr39","Hormone_recep,zf-C4","Nuclear hormone receptor, ligand-binding domain","Ligand-binding domain of nuclear hormone receptor","GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GP53","Aedes albopictus","aal-mir-4728-5p","GO:0010033","Response to organic substance",17,510,0.59,0.47,0.0075,"RP20_CCG013278","NR LBD domain-containing protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GUV4","Aedes albopictus","aal-mir-4728-5p","GO:0010033","Response to organic substance",17,510,0.59,0.47,0.0075,"RP20_CCG016161","Uncharacterized protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182H4G7","Aedes albopictus","aal-mir-4728-5p","GO:0010033","Response to organic substance",17,510,0.59,0.47,0.0075,"RP20_CCG021504","Uncharacterized protein; Belongs to the heat shock protein 70 family.","Endoplasmic reticulum chaperone BIP","Endoplasmic reticulum chaperone that plays a key role in protein folding and quality control in the endoplasmic reticulum lumen. Involved in the correct folding of proteins and degradation of misfolded proteins. Acts as a key repressor of the unfolded protein response (UPR)",NA,"ATP binding; ATP-dependent protein folding chaperone","MreB/Mbl protein","HSPA5","HSP70","Heat shock protein 70 family","Hsp70 protein","GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182H540","Aedes albopictus","aal-mir-4728-5p","GO:0010033","Response to organic substance",17,510,0.59,0.47,0.0075,"RP20_CCG021891","Fork-head domain-containing protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182H6W8","Aedes albopictus","aal-mir-4728-5p","GO:0010033","Response to organic substance",17,510,0.59,0.47,0.0075,"RP20_CCG022981","WD_REPEATS_REGION domain-containing protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182H8T1","Aedes albopictus","aal-mir-4728-5p","GO:0010033","Response to organic substance",17,510,0.59,0.47,0.0075,"RP20_CCG024251","B30.2/SPRY domain-containing protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182HAA9","Aedes albopictus","aal-mir-4728-5p","GO:0010033","Response to organic substance",17,510,0.59,0.47,0.0075,"RP20_CCG025206","Uncharacterized protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182HC86","Aedes albopictus","aal-mir-4728-5p","GO:0010033","Response to organic substance",17,510,0.59,0.47,0.0075,"RP20_CCG026423","BHLH domain-containing protein.",NA,NA,NA,"protein dimerization activity","helix loop helix domain","MYC","HLH,Myc-LZ,Myc_N","Myc-type, basic helix-loop-helix (bHLH) domain","Helix-loop-helix DNA-binding domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182HE06","Aedes albopictus","aal-mir-4728-5p","GO:0010033","Response to organic substance",17,510,0.59,0.47,0.0075,"RP20_CCG018728","Uncharacterized protein.","Actin-binding cytoskeleton protein filamin",NA,"actin cytoskeleton organization","actin filament binding","Filamin-type immunoglobulin domains","cher","CH,Filamin","Filamin/ABP280 repeat-like","Filamin/ABP280 repeat","GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182HEJ7","Aedes albopictus","aal-mir-4728-5p","GO:0010033","Response to organic substance",17,510,0.59,0.47,0.0075,"RP20_CCG027949","PAS domain-containing protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GCB3","Aedes albopictus","aal-mir-276-5p","IPR021109","Aspartic peptidase domain superfamily",4,28,1.71,0.73,0.0076,"RP20_CCG007416","Uncharacterized protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"InterPro",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182H373","Aedes albopictus","aal-mir-276-5p","IPR021109","Aspartic peptidase domain superfamily",4,28,1.71,0.73,0.0076,"RP20_CCG010842","Uncharacterized protein.","Reverse transcriptase domain-containing protein",NA,"DNA biosynthetic process; proteolysis","aspartic-type endopeptidase activity","K02A2.6-like",NA,"RVT_1,rve,zf-H2C2",NA,NA,"InterPro",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182H681","Aedes albopictus","aal-mir-276-5p","IPR021109","Aspartic peptidase domain superfamily",4,28,1.71,0.73,0.0076,"RP20_CCG022561","Reverse transcriptase domain-containing protein.",NA,NA,"DNA biosynthetic process","endonuclease activity","K02A2.6-like",NA,"RVT_1,Retrotrans_gag,rve,zf-CCHC,zf-H2C2","Reverse transcriptase/retrotransposon-derived protein, RNase H-like domain","RNase H-like domain found in reverse transcriptase","InterPro",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182HEI5","Aedes albopictus","aal-mir-276-5p","IPR021109","Aspartic peptidase domain superfamily",4,28,1.71,0.73,0.0076,"RP20_CCG015806","Uncharacterized protein.","Reverse transcriptase domain-containing protein",NA,"DNA biosynthetic process; proteolysis","aspartic-type endopeptidase activity","K02A2.6-like",NA,"Asp_protease_2,RVT_1,rve,zf-CCHC","Reverse transcriptase domain","Reverse transcriptase (RNA-dependent DNA polymerase)","InterPro",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182G4U6","Aedes albopictus","aal-mir-1951","SM00612","Kelch",2,4,2.54,0.91,0.008,"RP20_CCG002972","BTB domain-containing protein.",NA,NA,NA,NA,"Galactose oxidase, central domain","IVNS1ABP","BACK,BTB,Kelch_1","BTB/Kelch-associated","BTB And C-terminal Kelch","SMART",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GYP6","Aedes albopictus","aal-mir-1951","SM00612","Kelch",2,4,2.54,0.91,0.008,"RP20_CCG018278","BTB domain-containing protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMART",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182G4U6","Aedes albopictus","aal-mir-1951","KW-0880","Kelch repeat",2,4,2.54,0.9,0.0082,"RP20_CCG002972","BTB domain-containing protein.",NA,NA,NA,NA,"Galactose oxidase, central domain","IVNS1ABP","BACK,BTB,Kelch_1","BTB/Kelch-associated","BTB And C-terminal Kelch","UniProt Keywords",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GYP6","Aedes albopictus","aal-mir-1951","KW-0880","Kelch repeat",2,4,2.54,0.9,0.0082,"RP20_CCG018278","BTB domain-containing protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UniProt Keywords",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
